"","name","country","age","overall","potential","club","pos","value","wage"
"638","Isak Dahlqvist","Sweden",19,56,69,"IFK Göteborg","RM",350000,550
"639","Maurizio Pochettino","Argentina",20,56,71,"Watford","RM",350000,6000
"640","Saleh Al Harthi","Saudi Arabia",25,56,57,"Al Hazem","RM",170000,3000
"641","Haitham Asiri","Saudi Arabia",20,56,70,"Al Ahli","RM",350000,4000
"642","Jiro Nakamura","Japan",17,56,74,"Gamba Osaka","RM",350000,500
"643","Catalin Barbu","Romania",21,56,66,"Campionii FC Arges","RM",325000,1000
"644","Laldanmawia Ralte","India",28,56,56,"NorthEast United FC","RM",140000,500
"645","Jayden Reid","England",20,56,66,"Portsmouth","RM",325000,2000
"646","Armando Quitirna Junior","Guinea Bissau",21,56,65,"Waterford FC","RM",325000,500
"647","Abdullah Matuq","Saudi Arabia",18,56,71,"Al Shabab","RM",325000,2000
"648","James Clarke","Republic of Ireland",20,56,62,"Drogheda United","RM",220000,500
"649","Taoyu Piao","China PR",28,56,56,"Chongqing Liangjiang Athletic","RM",140000,2000
"650","Kylian Silvestre","France",18,56,65,"AJ Auxerre","RM",3e+05,500
"651","Anudaan Sanghu","India",20,56,62,"NorthEast United FC","RM",220000,500
"652","Rahul Kannoly Praveen","India",21,56,65,"Kerala Blasters FC","RM",325000,500
"653","Benjamin Hemcke","Germany",18,56,68,"Viktoria Köln","RM",325000,500
"654","Benjamin Kimpioka","Sweden",21,56,63,"AIK","RM",3e+05,1000
"655","Kosi Thompson","Canada",18,56,71,"Toronto FC","RM",325000,500
"656","Chay Cooper","England",19,56,63,"Colchester United","RM",275000,2000
"657","Ji Hoon Lee","Korea Republic",19,56,74,"Jeonbuk Hyundai Motors","RM",375000,1000
"658","Takuto Minami","Japan",19,56,68,"Yokohama F. Marinos","RM",350000,1000
"659","Nicolas Mercier","France",18,56,72,"AJ Auxerre","RM",350000,500
"660","Kelly N'Mai","Netherlands",17,56,69,"Salford City","RM",325000,500
"661","Valentin Cristea","Romania",21,55,65,"FC Academica Clinceni","RM",275000,850
"662","Isaac Tshipamba","France",20,55,65,"Waterford FC","RM",275000,500
"663","Lynford Sackey","England",17,55,72,"Reading","RM",325000,550
"664","Callum Thompson","Republic of Ireland",20,55,62,"Longford Town","RM",250000,500
"665","Kryss Chapelle","France",21,55,67,"AJ Auxerre","RM",3e+05,850
"666","Kajetan Szmyt","Poland",19,55,69,"Warta Poznan","RM",3e+05,500
"667","Kojiro Yasuda","Japan",17,55,71,"FC Tokyo","RM",325000,500
"668","Killian Lokembo","Belgium",19,55,69,"Royal Charleroi S.C.","RM",3e+05,1000
"669","Shandon Hopeau","United States",22,55,63,"Seattle Sounders FC","RM",275000,1000
"670","Mubaarak Nuh","Sweden",19,55,72,"Malmö FF","RM",325000,750
"671","Ian Hoffman","United States",19,54,65,"Houston Dynamo","RM",230000,750
"672","Ethan Dobbelaere","United States",18,54,67,"Seattle Sounders FC","RM",250000,500
"673","Claudiu Negoescu","Romania",18,54,72,"AFC UTA Arad","RM",275000,550
"674","Ted Ku-DiPietro","United States",19,54,63,"D.C. United","RM",230000,750
"675","Henry Hore","Australia",21,54,62,"Brisbane Roar","RM",240000,750
"676","Adama Fofana","Côte d'Ivoire",20,54,62,"Vejle Boldklub","RM",240000,1000
"677","Frederik Carstensen","Denmark",19,54,69,"Silkeborg IF","RM",250000,1000
"678","Josh MacDonald","England",26,54,54,"Hartlepool United","RM",120000,2000
"679","Eryk Matus","Poland",21,54,65,"Jagiellonia Bialystok","RM",240000,1000
"680","Britto PM","India",27,54,54,"NorthEast United FC","RM",110000,500
"681","Jonathan Perez","Mexico",18,54,74,"LA Galaxy","RM",3e+05,500
"682","Nico Lemoine","United States",21,54,66,"Houston Dynamo","RM",275000,950
"683","Longhai He","China PR",19,54,64,"Shanghai Shenhua FC","RM",230000,1000
"684","Joe Klöpper","Germany",19,54,63,"SV Meppen","RM",230000,500
"685","Dylan Adjei-Hersey","England",17,54,72,"AFC Wimbledon","RM",275000,500
"686","Vikram Singh","India",19,53,65,"Mumbai City FC","RM",220000,500
"687","Christian Gammelgaard","Denmark",18,53,68,"Vejle Boldklub","RM",220000,650
"688","Taichi Fukui","Japan",16,53,74,"Sagan Tosu","RM",3e+05,500
"689","Ninthoi Meetei","India",19,53,67,"Chennaiyin FC","RM",220000,500
"690","Noel Milleskog","Sweden",19,53,66,"Örebro SK","RM",220000,500
"691","McCauley Snelgrove","England",18,53,68,"Hull City","RM",220000,750
"692","Robert Curescu","Romania",19,53,69,"Campionii FC Arges","RM",240000,700
"693","Przemyslaw Maj","Poland",18,53,68,"PGE FKS Stal Mielec","RM",220000,500
"694","Vincy Barretto","India",21,53,64,"Kerala Blasters FC","RM",210000,500
"695","Frank Bamenye","Norway",19,53,66,"Mjøndalen IF","RM",220000,500
"696","Talal Al Showaiqi","Saudi Arabia",19,53,67,"Al Tai","RM",220000,2000
"697","Ji Yong Lee","Korea Republic",22,53,62,"Pohang Steelers","RM",210000,1000
"698","Omar Al Aida","Saudi Arabia",20,52,67,"Al Tai","RM",190000,2000
"699","Ryan Stratulis","England",18,52,60,"Tranmere Rovers","RM",170000,600
"700","Boris Singh","India",21,52,62,"Jamshedpur FC","RM",180000,500
"701","Jeremy Sivi","England",18,52,71,"Middlesbrough","RM",2e+05,1000
"702","Aaron McNally","Republic of Ireland",20,52,55,"Longford Town","RM",110000,500
"703","Sung Yoon Lee","Korea Republic",20,52,66,"Jeonbuk Hyundai Motors","RM",190000,1000
"704","Leon Augustine","India",22,52,60,"Bengaluru FC","RM",180000,500
"705","Karl Leth","Denmark",18,52,66,"Randers FC","RM",180000,750
"706","Adam Zimarino","Australia",19,52,63,"Perth Glory","RM",170000,550
"707","André Hovland Lønning","Norway",17,52,70,"FK Haugesund","RM",2e+05,500
"708","Lalrinliana Hnamte","India",18,51,66,"SC East Bengal FC","RM",140000,500
"709","Harry McCarthy","Australia",19,51,66,"Central Coast Mariners","RM",140000,500
"710","Witan Sulaeman","Indonesia",19,51,62,"Lechia Gdansk","RM",130000,800
"711","Mark Hanratty","Republic of Ireland",18,51,60,"Dundalk FC","RM",120000,500
"712","Lewis Bell","England",18,51,61,"Carlisle United","RM",120000,700
"713","Blake Archbold","Australia",19,51,60,"Newcastle Jets","RM",130000,500
"714","Sabit Abdusalam","China PR",27,51,51,"Shijiazhuang Ever Bright F.C.","RM",60000,1000
"715","Ellis Taylor","England",18,51,65,"Sunderland","RM",140000,700
"716","Abdul Rabeeh","India",20,51,64,"Hyderabad FC","RM",140000,500
"717","Jamal Dupree","Republic of Ireland",23,50,53,"Waterford FC","RM",60000,500
"718","Ki Yoon Choi","Korea Republic",19,50,63,"Ulsan Hyundai FC","RM",110000,900
"719","Felipe Valencia","United States",16,50,75,"Inter Miami CF","RM",150000,500
"720","Aziel Jackson","United States",19,50,67,"Minnesota United FC","RM",120000,650
"721","Liam Kervick","Republic of Ireland",18,50,58,"Waterford FC","RM",1e+05,500
"722","Isak Vanlalruatfela","India",20,50,62,"Odisha FC","RM",110000,500
"723","Namgyal Bhutia","India",21,49,56,"Bengaluru FC","RM",1e+05,500
"724","Odhran Kennedy","Republic of Ireland",19,49,58,"Derry City","RM",1e+05,500
"725","Mark McFadden","Republic of Ireland",20,49,64,"Derry City","RM",110000,500
"726","Bhupender Singh","India",20,49,59,"Jamshedpur FC","RM",1e+05,500
"727","Xiang Gao","China PR",32,48,48,"Qingdao FC","RM",35000,2000
