"","name","country","age","overall","potential","club","pos","value","wage"
"634","Senne Lynen","Belgium",22,65,70,"Royale Union Saint-Gilloise","CM",1100000,4000
"635","Rui F. da Cunha Correia","Portugal",26,65,68,"Santa Clara","CM",925000,2000
"636","Edoardo Bove","Italy",19,65,80,"Roma","CM",1700000,7000
"637","Merlin Röhl","Germany",18,65,77,"FC Ingolstadt 04","CM",1700000,2000
"638","Vicente Rodríguez","Venezuela",26,65,65,"Caracas Fútbol Club","CM",775000,500
"639","Matheus Rossetto","Brazil",25,65,70,"Atlanta United","CM",1e+06,2000
"640","Leonardo de Souza Sena","Brazil",25,65,67,"Spezia","CM",9e+05,5000
"641","Lautaro Ríos","Argentina",20,65,77,"Club Atlético Banfield","CM",1700000,3000
"642","Thomas van den Belt","Netherlands",20,65,75,"PEC Zwolle","CM",1600000,2000
"643","Kristoffer Askildsen","Norway",20,65,77,"U.C. Sampdoria","CM",1700000,4000
"644","Maximiliano Gómez","Argentina",33,65,65,"Club Atlético Palmaflor","CM",450000,500
"645","Jack Payne","England",26,65,65,"Swindon Town","CM",775000,5000
"646","Alexis Sabella","Argentina",20,65,76,"San Lorenzo de Almagro","CM",1600000,3000
"647","Ely Valderrey","Venezuela",35,65,65,"AC Mineros de Guayana","CM",275000,500
"648","Sami Lahssaini","Belgium",22,65,71,"Seraing","CM",1100000,4000
"649","Matt Butcher","England",24,65,69,"Accrington Stanley","CM",1e+06,2000
"650","Scott High","Scotland",20,65,76,"Huddersfield Town","CM",1600000,2000
"651","Himad Abdelli","France",21,65,72,"Le Havre AC","CM",1400000,2000
"652","Julián López","Argentina",21,65,74,"Racing Club","CM",1600000,4000
"653","Bruno Leyes","Argentina",19,65,75,"Godoy Cruz","CM",1500000,2000
"654","Kaan Kairinen","Finland",22,65,71,"Lillestrøm SK","CM",1100000,1000
"655","Andrea Colpani","Italy",22,65,76,"AC Monza","CM",1600000,1000
"656","Sven Köhler","Germany",24,65,69,"VfL Osnabrück","CM",1e+06,1000
"657","Miguel Muñoz Mora","Spain",26,65,66,"Burgos CF","CM",825000,2000
"658","Aritz Aldasoro Sarriegi","Spain",22,65,73,"Real Sociedad B","CM",1600000,2000
"659","Beñat Turrientes Imaz","Spain",19,65,80,"Real Sociedad B","CM",1700000,1000
"660","Andrew Shinnie","Scotland",31,65,65,"Livingston FC","CM",575000,2000
"661","David José Gomes O. Tavares","Portugal",22,65,73,"Futebol Clube de Famalicão","CM",1600000,2000
"662","José Parodi","Peru",23,65,70,"Ayacucho","CM",1100000,500
"663","Achraf El Bouchataoui","Netherlands",21,65,75,"RKC Waalwijk","CM",1600000,2000
"664","Hyeon Seok Hong","Korea Republic",22,65,72,"LASK Linz","CM",1400000,6000
"665","Nicolás Garayalde","Argentina",21,65,73,"Vélez Sarsfield","CM",1600000,3000
"666","Edgardo Orzusa","Paraguay",31,65,65,"Club Olimpia","CM",575000,500
"667","Edgar Zaracho","Paraguay",31,65,65,"Club Nacional","CM",575000,500
"668","Mads Bidstrup","Denmark",20,65,77,"FC Nordsjælland","CM",1700000,8000
"669","Petter Strand","Norway",26,65,66,"Vålerenga Fotball","CM",825000,2000
"670","Matheus Sávio","Brazil",24,65,68,"Kashiwa Reysol","CM",975000,3000
"671","Jordan Leborgne","France",25,65,67,"Rodez Aveyron Football","CM",9e+05,2000
"672","William Velasco","Bolivia",21,65,72,"Independiente Petrolero","CM",1400000,500
"673","Ethan Hamilton","Scotland",22,65,71,"Accrington Stanley","CM",1100000,2000
"674","Ufuk Akyol","Germany",23,65,69,"Antalyaspor","CM",1e+06,4000
"675","Mohammed Diomande","Côte d'Ivoire",19,65,79,"FC Nordsjælland","CM",1700000,2000
"676","Michal Škvarka","Slovakia",28,65,65,"Wisla Kraków","CM",725000,2000
"677","Kevin Salvatierra","Bolivia",19,65,77,"Club Bolívar","CM",1700000,500
"678","Youri Regeer","Netherlands",17,65,81,"Ajax","CM",1800000,500
"679","Eder González Tortella","Spain",24,65,68,"Sepsi OSK Sf. Gheorghe","CM",975000,3000
"680","Diego Hoyos","Bolivia",28,65,65,"Club Deportivo Guabirá","CM",725000,500
"681","Juan Sforza","Argentina",19,65,80,"Newell's Old Boys","CM",1700000,2000
"682","Nelu<U+021B> Ro<U+0219>u","Romania",27,65,65,"FC Voluntari","CM",750000,2000
"683","Ionu<U+021B> Vîna","Romania",26,65,66,"Universitatea Craiova","CM",825000,4000
"684","Eric Barrios","Argentina",23,65,72,"Ayacucho","CM",1400000,500
"685","Ebou Adams","Gambia",25,65,68,"Forest Green Rovers","CM",950000,5000
"686","Thabang Monare","South Africa",31,65,65,"Orlando Pirates","CM",575000,500
"687","Esteban Valencia","Chile",21,65,76,"Unión La Calera","CM",1600000,800
"688","Tomás Escalante","Argentina",21,65,70,"Defensa y Justicia","CM",1100000,3000
"689","Luis Andrés González","Venezuela",28,65,65,"Metropolitanos de Caracas FC","CM",725000,500
"690","Habib Keïta","Mali",19,65,78,"Olympique Lyonnais","CM",1700000,8000
"691","Goodman Mosele","South Africa",21,65,72,"Orlando Pirates","CM",1400000,500
"692","Santiago Scotto","Uruguay",24,65,69,"LDU Quito","CM",1e+06,500
"693","Ricardo Román","Bolivia",25,65,68,"Club Deportivo Oriente Petrolero","CM",950000,500
"694","Jan Fortelný","Czech Republic",21,65,74,"AC Sparta Praha","CM",1600000,500
"695","Joaquín Trasante","Uruguay",22,65,73,"Club Nacional de Football","CM",1600000,500
"696","Tom Carroll","England",29,64,64,"Ipswich Town","CM",575000,4000
"697","Ben Garrity","England",24,64,65,"Port Vale","CM",725000,3000
"698","Matthew Smith","England",20,64,74,"Doncaster Rovers","CM",1300000,2000
"699","Bandiougou Fadiga","France",20,64,77,"Olympiacos CFP","CM",1400000,500
"700","Gabriel Villamíl","Peru",20,64,73,"Club Bolívar","CM",1300000,500
"701","Tyler Morton","England",18,64,79,"Liverpool","CM",1400000,7000
"702","José Vera","Paraguay",30,64,64,"General Caballero (JLM)","CM",550000,500
"703","Gregorio Gracia Sánchez","Spain",19,64,80,"RCD Espanyol de Barcelona","CM",1500000,2000
"704","Miguel Silva Reisinho","Portugal",22,64,71,"Boavista FC","CM",1200000,3000
"705","Filippo Melegoni","Italy",22,64,73,"Genoa","CM",1300000,4000
"706","Hans Nicolussi Caviglia","Italy",20,64,77,"Juventus","CM",1400000,10000
"707","Rocco Reitz","Germany",19,64,78,"Sint-Truidense VV","CM",1400000,3000
"708","Juan Castro","Mexico",29,64,64,"Club Atlético de San Luis","CM",575000,4000
"709","Liam Kinsella","Republic of Ireland",25,64,65,"Walsall","CM",7e+05,4000
"710","Lautaro Torres","Argentina",24,64,69,"Club Atlético Central Córdoba","CM",875000,3000
"711","Idriz Batha","Albania",29,64,64,"AFC UTA Arad","CM",575000,3000
"712","Wesley Spieringhs","Netherlands",19,64,74,"Willem II","CM",1300000,1000
"713","Vassilis Sourlis","Greece",18,64,79,"Olympiacos CFP","CM",1400000,500
"714","Thomas Van Den Keybus","Belgium",19,64,78,"Club Brugge KV","CM",1400000,3000
"715","Naouirou Ahamada","France",19,64,78,"VfB Stuttgart","CM",1400000,3000
"716","Daniel Aguilar","Mexico",23,64,71,"Puebla FC","CM",1200000,2000
"717","Federico Paradela","Argentina",22,64,73,"Club Atlético Sarmiento","CM",1300000,3000
"718","Jhonder Gómez","Venezuela",19,64,71,"Estudiantes de Mérida","CM",1100000,500
"719","Ángel Urdaneta","Venezuela",31,64,64,"Estudiantes de Mérida","CM",475000,500
"720","Olly Lee","England",29,64,64,"Gillingham","CM",575000,3000
"721","Lorik Emini","Switzerland",21,64,75,"FC Luzern","CM",1300000,3000
"722","Anderson Cardozo","Venezuela",26,64,65,"AC Mineros de Guayana","CM",675000,500
"723","Ionu<U+021B> <U+0218>erban","Romania",29,64,64,"Campionii FC Arges","CM",575000,2000
"724","Shintaro Nago","Japan",25,64,67,"Kashima Antlers","CM",775000,2000
"725","Albie Morgan","England",21,64,72,"Charlton Athletic","CM",1300000,2000
"726","Guilherme Borges Guedes","Portugal",19,64,80,"Vitória de Guimarães","CM",1500000,1000
"727","Nicolas Bruneel","France",24,64,69,"USL Dunkerque","CM",875000,1000
"728","Gonçalo Baptista Franco","Portugal",20,64,72,"Moreirense FC","CM",1300000,2000
"729","Stefán Teitur Thórdarson","Iceland",22,64,72,"Silkeborg IF","CM",1300000,3000
"730","Mikel Álvaro Salazar","Spain",38,64,64,"SD Amorebieta","CM",180000,1000
"731","Josh Benson","England",21,64,73,"Barnsley","CM",1300000,7000
"732","Matthias Braunöder","Austria",19,64,79,"FK Austria Wien","CM",1400000,3000
"733","Juan Manuel Bravo Alcántara","Spain",23,64,71,"AD Alcorcón","CM",1200000,2000
"734","Kian Fitz-Jim","Netherlands",17,64,80,"Ajax","CM",1500000,500
"735","Eneko Undabarrena Ubillos","Spain",28,64,64,"Burgos CF","CM",575000,2000
"736","Iker Bilbao Mendiguren","Spain",25,64,67,"SD Amorebieta","CM",775000,2000
"737","Unai Veiga González","Spain",22,64,73,"Unión Deportiva Las Palmas","CM",1300000,2000
"738","Callum Camps","Northern Ireland",25,64,66,"Fleetwood Town","CM",725000,3000
"739","Alejandro Suárez Cardero","Spain",17,64,81,"Real Oviedo","CM",1500000,500
"740","Martin Adeline","France",17,64,78,"Stade de Reims","CM",1300000,750
"741","Sebastián Galani","Chile",23,64,71,"Universidad Católica","CM",1200000,3000
"742","Jay Matete","England",20,64,72,"Sunderland","CM",1300000,2000
"743","Alfons Amade","Germany",21,64,75,"KV Oostende","CM",1300000,2000
"744","Tomás Reymão Nogueira","Portugal",22,64,71,"Boavista FC","CM",1200000,3000
"745","Fabian Rieder","Switzerland",19,64,81,"BSC Young Boys","CM",1500000,2000
"746","Tiago Banega","Argentina",22,64,72,"Patronato","CM",1300000,4000
"747","Rodrigo Marcos Rodrigues Andrade","Portugal",19,64,76,"Clube Sport Marítimo","CM",1400000,1000
"748","Juan Camilo Portilla","Colombia",22,64,71,"América de Cali","CM",1200000,1000
"749","Alberto Moreno Rebanal","Spain",19,64,81,"Atlético de Madrid","CM",1500000,6000
"750","Riccardo Ladinetti","Italy",20,64,77,"Cagliari","CM",1400000,5000
"751","Richard Calderón","Ecuador",28,64,64,"Club Social y Deportivo Macará","CM",575000,500
"752","Miguel Quiroga","Bolivia",29,64,64,"Club Atlético Nacional Potosí","CM",575000,500
"753","Pedro Vite","Ecuador",19,64,77,"Vancouver Whitecaps FC","CM",1400000,1000
"754","Florian Martin","France",31,64,64,"Valenciennes FC","CM",475000,2000
"755","Mario Barbery","Bolivia",19,64,77,"Club Atlético Nacional Potosí","CM",1400000,500
"756","Lucas Rodríguez","Uruguay",28,64,64,"Carlos A. Mannucci","CM",575000,500
"757","Rodrigo Vera","Paraguay",25,64,67,"Club Nacional","CM",775000,500
"758","Sachiro Toshima","Japan",25,64,67,"Kashiwa Reysol","CM",775000,3000
"759","Anel Šabanadžovic","Bosnia and Herzegovina",22,64,72,"AEK Athens","CM",1300000,500
"760","Patrick Vroegh","Netherlands",21,64,73,"Vitesse","CM",1300000,3000
"761","Alejandro Domingo Gómez","Spain",19,64,79,"FC Cartagena","CM",1400000,1000
"762","Daniel Lorenzo Guerrero","Spain",18,64,77,"Málaga CF","CM",1400000,850
"763","Francisco Contreras","Mexico",22,64,72,"Fútbol Club Juárez","CM",1300000,2000
"764","Diego Navarro","Bolivia",28,64,64,"Club Atlético Nacional Potosí","CM",575000,500
"765","Boubacar Traoré","Mali",19,64,75,"FC Metz","CM",1300000,2000
"766","Carlo Adriano García Prades","Spain",20,64,75,"Villarreal CF","CM",1300000,5000
"767","Jacob Ortmark","Sweden",23,64,67,"IFK Norrköping","CM",8e+05,2000
"768","Daniel Rojas","Bolivia",21,64,73,"Club Deportivo Oriente Petrolero","CM",1300000,500
"769","Cristhian Árabe","Bolivia",29,64,64,"Club Always Ready","CM",575000,500
"770","Eduard Florescu","Romania",24,64,70,"FC Botosani","CM",925000,2000
"771","Antoni Ivanov","Bulgaria",25,64,66,"FC Dinamo 1948 Bucuresti","CM",725000,4000
"772","Oswaldo Valenzuela","Peru",20,64,70,"Club Alianza Lima","CM",9e+05,500
"773","Layonel Figueroa","Bolivia",21,64,71,"Club Deportivo Guabirá","CM",1200000,500
"774","Pablo Rai Lima","Bolivia",21,64,71,"Club Bolívar","CM",1200000,500
"775","Waniss Taïbi","France",19,64,78,"Angers SCO","CM",1400000,3000
"776","Finn Azaz","England",20,64,74,"Newport County","CM",1300000,10000
"777","Lukas Petkov","Germany",20,64,74,"Sportclub Verl","CM",1300000,4000
"778","Rubén Darío Ríos","Argentina",25,64,65,"Club Nacional","CM",7e+05,500
"779","Mihai Capa<U+021B>îna","Romania",25,64,67,"Universitatea Craiova","CM",775000,4000
"780","Ethan Erhahon","Scotland",20,64,74,"St. Mirren","CM",1300000,1000
"781","Soufiane Messeguem","Germany",20,63,72,"FC Erzgebirge Aue","CM",1e+06,2000
"782","Conor Coventry","Republic of Ireland",21,63,74,"Milton Keynes Dons","CM",1100000,9000
"783","Richie Towell","Republic of Ireland",29,63,63,"Shamrock Rovers","CM",475000,1000
"784","Santiago Zamora","Ecuador",19,63,71,"C.D. Universidad Católica del Ecuador","CM",1e+06,500
"785","Matías de los Santos","Uruguay",22,63,70,"Club Atlético Peñarol","CM",975000,500
"786","Mikel Carro Fandiño","Spain",22,63,73,"Real Valladolid CF","CM",1100000,2000
"787","Hugo Quintana","Paraguay",19,63,73,"Club Olimpia","CM",1e+06,500
"788","Mario Gargiulo","Italy",25,63,65,"Lecce","CM",6e+05,1000
"789","Giorgi Kochorashvili","Georgia",22,63,74,"Levante Unión Deportiva","CM",1100000,5000
"790","Abel Bustos","Argentina",22,63,73,"Club Atlético Central Córdoba","CM",1100000,3000
"791","Carlos Esparragoza","Colombia",22,63,69,"Junior FC","CM",775000,700
"792","Lee O'Connor","Republic of Ireland",20,63,68,"Tranmere Rovers","CM",7e+05,2000
"793","Alfie Lewis","England",21,63,71,"Plymouth Argyle","CM",1100000,2000
"794","George Thomason","England",20,63,70,"Bolton Wanderers","CM",950000,2000
"795","Sander Christiansen","Norway",20,63,71,"Borussia Mönchengladbach","CM",1e+06,4000
"796","Florent Da Silva","France",18,63,79,"Olympique Lyonnais","CM",1200000,4000
"797","Adrian Stanilewicz","Poland",21,63,70,"SV Darmstadt 98","CM",975000,2000
"798","Emil Kornvig","Denmark",21,63,73,"SønderjyskE","CM",1100000,3000
"799","Jordon Mutch","England",29,63,63,"Macarthur FC","CM",475000,1000
"800","Sebastián González","Ecuador",18,63,76,"LDU Quito","CM",1100000,500
"801","Nuno Henrique Pina Nunes","Portugal",22,63,73,"CF Fuenlabrada","CM",1100000,2000
"802","Emiliano Clavijo","Ecuador",21,63,71,"C.D. Universidad Católica del Ecuador","CM",1100000,500
"803","Braima Embaló Sambú","Portugal",20,63,73,"Belenenses SAD","CM",1e+06,1000
"804","Antoine Valério","France",21,63,72,"Nîmes Olympique","CM",1100000,1000
"805","Warren Bondo","France",17,63,80,"AS Nancy Lorraine","CM",1200000,500
"806","Tiago Galletto","Uruguay",19,63,76,"Club Atlético River Plate","CM",1100000,500
"807","Rafael Vicente Ferreira Santos","Portugal",24,63,68,"Belenenses SAD","CM",725000,1000
"808","Luciano Vega","Argentina",22,63,71,"Estoril Praia","CM",1100000,2000
"809","Dylan Portilla","Chile",17,63,78,"Colo-Colo","CM",1100000,500
"810","Gabriel Barès","Switzerland",20,63,71,"Montpellier Hérault SC","CM",1e+06,4000
"811","Jakob Bonde","Denmark",27,63,63,"Viborg FF","CM",5e+05,3000
"812","Stéfano Ardaya","Bolivia",22,63,67,"Club The Strongest","CM",7e+05,500
"813","Paddy Lane","Northern Ireland",20,63,74,"Fleetwood Town","CM",1e+06,2000
"814","Edvard Sandvik Tagseth","Norway",20,63,75,"Rosenborg BK","CM",1200000,1000
"815","Sambou Yatabaré","Mali",32,63,63,"Valenciennes FC","CM",375000,2000
"816","Sander Erik Kartum","Norway",25,63,66,"Kristiansund BK","CM",625000,1000
"817","Marco Collao","Chile",23,63,65,"CD Antofagasta","CM",625000,900
"818","José Estupiñán","Colombia",21,63,70,"La Equidad","CM",975000,500
"819","Abdoullah Ba","France",17,63,76,"Le Havre AC","CM",1100000,500
"820","Daniel Garrido Peña","Spain",21,63,73,"Real Sociedad B","CM",1100000,1000
"821","Robinson Flores","Venezuela",23,63,70,"Metropolitanos de Caracas FC","CM",950000,500
"822","César Gelabert Piña","Spain",20,63,77,"CD Mirandés","CM",1200000,1000
"823","Simon Sohlmacher","Germany",29,63,63,"Türkgücü München","CM",475000,2000
"824","Jorginho Sernaqué","Peru",26,63,64,"Universidad Técnica de Cajamarca","CM",550000,500
"825","Reo Yasunaga","Japan",20,63,73,"Yokohama FC","CM",1e+06,850
"826","Julian Schwermann","Germany",21,63,72,"Sportclub Verl","CM",1100000,500
"827","Masaki Ikeda","Japan",21,63,70,"Shonan Bellmare","CM",975000,850
"828","Francisco Ginella","Uruguay",22,63,72,"Los Angeles FC","CM",1100000,2000
"829","Daniel Pereira","Venezuela",20,63,73,"Austin FC","CM",1e+06,1000
"830","Amir Al-Ammari","Iraq",23,63,67,"IFK Göteborg","CM",675000,1000
"831","Hiram Boateng","England",25,63,65,"Milton Keynes Dons","CM",6e+05,2000
"832","Ryan Flynn","Scotland",32,63,63,"St. Mirren","CM",375000,2000
"833","Félix Lemaréchal","France",17,63,80,"AS Monaco","CM",1200000,1000
"834","Adrian Malachowski","Poland",23,63,68,"1. FC Magdeburg","CM",725000,1000
"835","Ariel Shuarztman","Paraguay",23,63,68,"12 de Octubre FC","CM",725000,500
"836","Kléri Serber","France",22,63,68,"Toulouse Football Club","CM",725000,2000
"837","Daniel Villahermosa","Spain",20,63,75,"RCD Espanyol de Barcelona","CM",1200000,3000
"838","Niilo Mäenpää","Finland",23,63,66,"Warta Poznan","CM",650000,900
"839","Nahom Girmai Netabay","Sweden",26,63,64,"Kalmar FF","CM",550000,1000
"840","Tashan Oakley-Boothe","England",21,63,74,"Stoke City","CM",1100000,5000
"841","Rahmat Akbari","Afghanistan",21,63,72,"Brisbane Roar","CM",1100000,1000
"842","Filip Jørgensen","Norway",19,63,77,"Odds BK","CM",1100000,750
"843","Kohei Okuno","Japan",21,63,71,"Gamba Osaka","CM",1100000,2000
"844","Michal Hlavatý","Czech Republic",22,63,70,"FC Viktoria Plzen","CM",975000,500
"845","Máté Katona","Hungary",24,63,70,"Ferencvárosi TC","CM",950000,500
"846","Sergio Guerrero Romero","Spain",22,63,72,"Atlético de Madrid","CM",1100000,8000
"847","Nicolae Paun","Romania",22,63,72,"Sepsi OSK Sf. Gheorghe","CM",1100000,3000
"848","Gedion Zelalem","United States",24,63,68,"New York City FC","CM",725000,2000
"849","Sergio Lozano Lluch","Spain",22,63,72,"Villarreal CF","CM",1100000,5000
"850","Johannes Naschberger","Austria",21,63,72,"WSG Tirol","CM",1100000,2000
"851","Ander Gorostidi García","Spain",25,63,66,"AD Alcorcón","CM",625000,2000
"852","Murat Cem Akpinar","Azerbaijan",22,63,71,"Trabzonspor","CM",1100000,5000
"853","Rodrigo Montes","Argentina",21,63,73,"Club Atlético Central Córdoba","CM",1100000,3000
"854","Anders Klynge","Denmark",20,63,71,"Silkeborg IF","CM",1e+06,2000
"855","Leighton Clarkson","England",19,63,78,"Liverpool","CM",1100000,10000
"856","Álvaro Bravo Jiménez","Spain",23,63,70,"CF Fuenlabrada","CM",950000,2000
"857","Abraham Bahachille","Venezuela",20,63,76,"Metropolitanos de Caracas FC","CM",1200000,500
"858","Maximiliano Rogoski","Argentina",27,63,64,"Arsenal de Sarandí","CM",550000,2000
"859","Eliézer Meléndez","Venezuela",20,63,72,"Hermanos Colmenarez","CM",1e+06,500
"860","Robert Wagner","Germany",17,63,72,"SC Freiburg II","CM",1e+06,500
"861","Lucian Dumitriu","Romania",28,63,63,"CS Mioveni","CM",475000,1000
"862","Esat Mala","Albania",21,63,72,"GZT Giresunspor","CM",1100000,2000
"863","Fabián Ángel","Colombia",20,63,76,"Junior FC","CM",1200000,600
"864","Unai Rementería Castro","Spain",21,62,71,"Athletic Club de Bilbao","CM",9e+05,1000
"865","Lewis Fiorini","Scotland",19,62,76,"Lincoln City","CM",950000,1000
"866","Lasse Sørensen","Denmark",21,62,67,"Lincoln City","CM",6e+05,2000
"867","Jon Russell","England",20,62,72,"Huddersfield Town","CM",875000,2000
"868","Ji Hun Cho","Korea Republic",31,62,62,"FC Seoul","CM",325000,1000
"869","Joel Allansson","Sweden",28,62,62,"Halmstads BK","CM",4e+05,1000
"870","Nico Gorzel","Germany",22,62,66,"Türkgücü München","CM",575000,1000
"871","Hee Kyun Lee","Korea Republic",23,62,69,"GwangJu FC","CM",8e+05,1000
"872","Louis Carnot","France",20,62,69,"En Avant de Guingamp","CM",775000,1000
"873","Sergey Babkin","Russia",18,62,71,"FC Lokomotiv Moscow","CM",825000,3000
"874","Maksim Petrov","Russia",20,62,71,"FC Lokomotiv Moscow","CM",875000,6000
"875","Adam Randell","England",20,62,72,"Plymouth Argyle","CM",875000,2000
"876","Luis Fernández","Paraguay",32,62,62,"General Caballero (JLM)","CM",325000,500
"877","Thabo Cele","South Africa",24,62,66,"Radomiak Radom","CM",575000,900
"878","Gary Magnée","Belgium",21,62,71,"KAS Eupen","CM",9e+05,2000
"879","Jamie Bowden","Republic of Ireland",19,62,76,"Tottenham Hotspur","CM",950000,7000
"880","Mauro Estol","Uruguay",26,62,63,"Montevideo Wanderers","CM",475000,500
"881","William Mejía","Mexico",22,62,70,"Club Atlético de San Luis","CM",9e+05,7000
"882","Vinko Sapina","Germany",26,62,65,"Sportclub Verl","CM",525000,600
"883","Emirhan Ilkhan","Turkey",17,62,79,"Besiktas JK","CM",1e+06,900
"884","Jon Mellish","England",23,62,66,"Carlisle United","CM",575000,2000
"885","Nicholas Pennington","Australia",22,62,68,"Wellington Phoenix","CM",625000,900
"886","Zachary Duncan","Australia",21,62,74,"Aarhus GF","CM",975000,2000
"887","Taylor Booth","United States",20,62,75,"FC Bayern München","CM",950000,8000
"888","Abdallahi Mahmoud","Mauritania",20,62,75,"Deportivo Alavés","CM",950000,3000
"889","Félix Alonso Expósito","Spain",20,62,74,"CD Tenerife","CM",950000,1000
"890","Dylan Watts","Republic of Ireland",24,62,67,"Shamrock Rovers","CM",6e+05,700
"891","Felipe Hernandez","United States",23,62,70,"Sporting Kansas City","CM",875000,1000
"892","Sergio Carrasco González","Spain",22,62,70,"SD Huesca","CM",9e+05,2000
"893","Emmanuel Boateng","Ghana",24,62,69,"IF Elfsborg","CM",8e+05,1000
"894","Aimar Sher","Sweden",18,62,77,"Spezia","CM",925000,1000
"895","Christos Kourfalidis","Greece",18,62,73,"Cagliari","CM",825000,2000
"896","Luca Herrmann","Germany",22,62,70,"SG Dynamo Dresden","CM",9e+05,3000
"897","Enzo Leopold","Germany",20,62,69,"SC Freiburg II","CM",775000,750
"898","Harry Beautyman","England",29,62,62,"Sutton United","CM",4e+05,2000
"899","Dawson Devoy","Republic of Ireland",19,62,79,"Bohemian FC","CM",1e+06,500
"900","Víctor Cuellar","Bolivia",20,62,70,"Club Atlético Nacional Potosí","CM",875000,500
"901","Hector Kyprianou","Cyprus",20,62,71,"Leyton Orient","CM",875000,2000
"902","Carlos Eduardo Oliveira Dias","Brazil",20,62,75,"APOEL Nicosia FC","CM",950000,500
"903","Sidney Raebiger","Germany",16,62,85,"RB Leipzig","CM",1200000,1000
"904","Zidan Sertdemir","Denmark",16,62,85,"Bayer 04 Leverkusen","CM",1200000,1000
"905","Juan Mercado","Bolivia",24,62,67,"Club Deportivo Oriente Petrolero","CM",6e+05,500
"906","Catalin Cîrjan","Romania",18,62,78,"Arsenal","CM",1e+06,4000
"907","David Zalzman","Venezuela",25,62,66,"Deportivo Táchira FC","CM",550000,500
"908","César Tejena","Ecuador",25,62,67,"Delfín Sporting Club","CM",575000,500
"909","Maximiliano Luayza","Argentina",19,62,72,"Defensa y Justicia","CM",850000,2000
"910","Mathis Picouleau","France",21,62,71,"Valenciennes FC","CM",9e+05,1000
"911","Francisco Parra","Paraguay",29,62,62,"Guaireña FC","CM",4e+05,500
"912","Regan Slater","England",21,62,71,"Hull City","CM",9e+05,2000
"913","Aaron Herzog","Germany",23,62,68,"Hallescher FC","CM",625000,850
"914","Tomoki Takamine","Japan",23,62,67,"Hokkaido Consadole Sapporo","CM",6e+05,1000
"915","Giannis Satsias","Cyprus",18,62,74,"APOEL Nicosia FC","CM",925000,500
"916","Frangoy Zambrano","Ecuador",24,62,67,"Club Social y Deportivo Macará","CM",6e+05,500
"917","Takuya Shigehiro","Japan",26,62,63,"Avispa Fukuoka","CM",475000,1000
"918","Jean Carlos Colorado","Colombia",20,62,74,"Platense","CM",950000,2000
"919","Dominik Meisel","Germany",22,62,70,"FC Würzburger Kickers","CM",9e+05,2000
"920","Pelayo González Rey","Spain",16,62,81,"Real Oviedo","CM",1e+06,500
"921","Antonio Moyano Carrasquilla","Spain",20,62,73,"AD Alcorcón","CM",875000,1000
"922","Carlos Lobos","Chile",24,62,65,"CD Huachipato","CM",550000,1000
"923","Kento Haneda","Japan",23,62,67,"Oita Trinita","CM",6e+05,900
"924","Oussama Targhalline","Morocco",19,62,78,"Olympique de Marseille","CM",1e+06,4000
"925","Julius Düker","Germany",25,62,63,"TSV Havelse","CM",475000,500
"926","Martín Solar Ruiz","Spain",21,62,73,"Granada CF","CM",9e+05,3000
"927","Markus Solbakken","Norway",20,62,73,"Viking FK","CM",875000,850
"928","Kamory Doumbia","Mali",18,62,77,"Stade de Reims","CM",925000,2000
"929","Juan José Miguel","Mexico",24,62,67,"Club Universidad Nacional","CM",6e+05,2000
"930","Kacper Smolinski","Poland",20,62,76,"Pogon Szczecin","CM",950000,1000
"931","Antonio Vera Carrillo","Spain",19,62,75,"Getafe CF","CM",950000,3000
"932","Melih Ibrahimoglu","Turkey",20,62,72,"Heracles Almelo","CM",875000,1000
"933","Diego Guillen","Venezuela",20,62,70,"Estudiantes de Mérida","CM",875000,500
"934","Mathis Lachuer","France",20,62,74,"Amiens SC","CM",950000,1000
"935","Nikola Stosic","Austria",21,62,70,"SV Ried","CM",9e+05,2000
"936","Liam Shaw","England",20,62,74,"Motherwell","CM",950000,7000
"937","Héctor Lezcano","Paraguay",23,62,62,"General Caballero (JLM)","CM",450000,500
"938","Elliott Whitehouse","England",27,61,61,"Forest Green Rovers","CM",350000,4000
"939","Leonardo Sánchez","Bolivia",23,61,67,"Club Deportivo Oriente Petrolero","CM",525000,500
"940","Marcelino Ñamandú","Paraguay",21,61,70,"Club Cerro Porteño","CM",725000,500
"941","Gastón Pérez","Uruguay",21,61,69,"Liverpool Fútbol Club","CM",725000,500
"942","Ugo Bertelli","France",17,61,75,"Olympique de Marseille","CM",750000,750
"943","Kristian Arnstad","Norway",17,61,79,"RSC Anderlecht","CM",825000,500
"944","Alejandro Blanco Olmedo","Spain",19,61,71,"CF Fuenlabrada","CM",7e+05,850
"945","Eduard Radaslavescu","Romania",16,61,78,"FC Farul Constan<U+021B>a","CM",825000,500
"946","Fisayo Dele-Bashiru","Nigeria",20,61,71,"Sheffield Wednesday","CM",725000,1000
"947","Walter Tandazo","Peru",21,61,70,"FBC Melgar","CM",725000,500
"948","Pablo Labrín","Peru",20,61,70,"FBC Melgar","CM",725000,500
"949","Rasmus Örqvist","Sweden",22,61,66,"Degerfors IF","CM",5e+05,650
"950","Leandro Fernandes da Cunha","Netherlands",21,61,70,"PEC Zwolle","CM",725000,1000
"951","Constantin Grameni","Romania",18,61,78,"FC Farul Constan<U+021B>a","CM",825000,750
"952","Olly Pendlebury","England",19,61,73,"Wycombe Wanderers","CM",775000,1000
