"","name","country","age","overall","potential","club","pos","value","wage"
"642","Lautaro Amadé","Argentina",21,60,68,"Defensa y Justicia","GK",475000,1000
"643","Jonatan Morilla Bolancé","Spain",21,60,68,"Girona FC","GK",475000,950
"644","José Miers","Paraguay",20,60,69,"Club Cerro Porteño","GK",475000,500
"645","Lucas Cueva","Ecuador",20,60,68,"C.D. Universidad Católica del Ecuador","GK",475000,500
"646","Niklas Hedl","Austria",20,60,74,"SK Rapid Wien","GK",525000,2000
"647","Mohammed Bu Sanda","United Arab Emirates",26,60,64,"Al Ain FC","GK",275000,500
"648","Tomás Canteros","Argentina",19,60,74,"Club Atlético Lanús","GK",5e+05,800
"649","Tom Roufosse","Belgium",20,60,71,"KAS Eupen","GK",475000,1000
"650","Joshua Oluwayemi","England",20,60,74,"Tottenham Hotspur","GK",525000,5000
"651","Karlo Sentić","Croatia",20,60,72,"Hajduk Split","GK",525000,500
"652","Živko Kostadinović","Switzerland",29,60,60,"FC Zürich","GK",170000,2000
"653","Philip Tear","Sweden",22,60,67,"CD Tondela","GK",425000,800
"654","Leo Oppermann","Germany",19,60,71,"Hamburger SV","GK",450000,750
"655","Adrián Rodríguez Giménez","Argentina",20,60,74,"Deportivo Alavés","GK",525000,2000
"656","Oliver Bosworth","England",19,60,74,"Leicester City","GK",5e+05,4000
"657","Celton Ansumane Biai","Portugal",19,60,74,"Vitória de Guimarães","GK",5e+05,550
"658","Sorin Mogoșanu","Romania",28,60,62,"FC U Craiova 1948","GK",210000,1000
"659","Edwin Pacheco","Bolivia",22,60,68,"Club Atlético Nacional Potosí","GK",475000,500
"660","Jesús Briceño","Venezuela",23,60,67,"Deportivo La Guaira FC","GK",425000,500
"661","Kleber Pinargote","Ecuador",18,60,79,"Independiente del Valle","GK",550000,500
"662","Sebastián Araujo","Colombia",24,60,68,"Junior FC","GK",475000,500
"663","Kevin Mier","Colombia",21,60,73,"Atlético Nacional","GK",525000,500
"664","Miguel Silva","Venezuela",20,60,70,"Academia Puerto Cabello","GK",475000,500
"665","İsmail Çipe","Turkey",26,60,62,"Galatasaray SK","GK",230000,6000
"666","Sem Westerveld","Spain",18,60,74,"AZ Alkmaar","GK",5e+05,500
"667","Pedro González","Paraguay",22,60,70,"Club Olimpia","GK",475000,500
"668","Dani van den Heuvel","Netherlands",18,60,79,"Leeds United","GK",550000,900
"669","Thijs Jansen","Netherlands",19,60,74,"Feyenoord","GK",5e+05,550
"670","José Roberto Peña","Peru",22,60,67,"Carlos A. Mannucci","GK",425000,500
"671","Adrián Quintela Moya","Spain",20,60,70,"Rayo Vallecano","GK",475000,1000
"672","Juan Pedro Gil Bueno","Spain",20,60,70,"AD Alcorcón","GK",475000,850
"673","Owen Guerra","Venezuela",21,60,67,"Hermanos Colmenarez","GK",425000,500
"674","Tiago Filipe Fernandes Martins","Portugal",22,60,65,"SD Huesca","GK",3e+05,1000
"675","Kotaro Tachikawa","Japan",24,60,64,"Shonan Bellmare","GK",275000,550
"676","Byeong Geun Hwang","Korea Republic",27,60,62,"Jeonbuk Hyundai Motors","GK",220000,1000
"677","Cristian Geist","Argentina",22,60,68,"Unión de Santa Fe","GK",475000,1000
"678","Andrey Savin","Russia",21,60,66,"FC Lokomotiv Moscow","GK",325000,3000
"679","Emre Bilgin","Turkey",17,60,74,"Beşiktaş JK","GK",475000,500
"680","Ryan Scott","Australia",25,60,63,"Western United FC","GK",250000,500
"681","Keisuke Shimizu","Japan",32,60,60,"Cerezo Osaka","GK",120000,1000
"682","Bruno Rivas","Bolivia",20,60,68,"Club Deportivo Oriente Petrolero","GK",475000,500
"683","John Mero","Ecuador",26,60,60,"CS Emelec","GK",2e+05,500
"684","Kacper Tobiasz","Poland",18,60,73,"Legia Warszawa","GK",5e+05,500
"685","Aldair Peña","Venezuela",20,60,68,"Estudiantes de Mérida","GK",475000,500
"686","Lasse Rieß","Germany",19,60,74,"1. FSV Mainz 05","GK",5e+05,1000
"687","David Quintero","Colombia",23,60,68,"América de Cali","GK",475000,500
"688","José Pedro Ferreira Oliveira","Portugal",19,60,78,"FC Paços de Ferreira","GK",575000,550
"689","Ousmane Ba","Senegal",19,60,75,"FC Metz","GK",5e+05,900
"690","José Aamet Calderón","Peru",23,60,66,"Club Universitario de Deportes","GK",325000,500
"691","Nikos Christogeorgos","Greece",21,60,70,"Panathinaikos FC","GK",475000,500
"692","Yosmel Gil","Venezuela",20,60,70,"Aragua Fútbol Club","GK",475000,500
"693","Lenín Usca","Ecuador",21,60,65,"9 de Octubre","GK",3e+05,500
"694","Massamba Ndiaye","Senegal",19,60,68,"Pau FC","GK",450000,500
"695","Daniil Khudyakov","Russia",17,60,75,"FC Lokomotiv Moscow","GK",475000,500
"696","PJ Morrison","Scotland",23,60,63,"Motherwell","GK",250000,800
"697","Niklas Sauter","Germany",18,60,73,"SC Freiburg II","GK",5e+05,500
"698","Jeimes Menezes de Almeida","Brazil",20,60,70,"FC Paços de Ferreira","GK",475000,850
"699","Greg Ranjitsingh","Trinidad and Tobago",27,60,62,"Toronto FC","GK",220000,1000
"700","Manuel Ferrel","Bolivia",19,60,67,"Club Deportivo Guabirá","GK",4e+05,500
"701","Pedro Trujillo","Peru",21,60,67,"Cienciano","GK",425000,500
"702","David Odumosu","Republic of Ireland",20,60,69,"St. Patrick's Athletic","GK",475000,500
"703","Williams Barlasina","Argentina",23,60,68,"Newell's Old Boys","GK",475000,1000
"704","Phelipe Megiolaro Alves","Brazil",22,60,68,"FC Dallas","GK",475000,850
"705","Kevin Dąbrowski","Poland",23,60,68,"Hibernian","GK",475000,900
"706","Carlos Adorno","Bolivia",20,60,75,"Club Bolívar","GK",525000,500
"707","Franco Saravia","Peru",22,60,67,"Club Alianza Lima","GK",425000,500
"708","Wilbert Hernández","Venezuela",20,60,67,"Caracas Fútbol Club","GK",425000,500
"709","Francisco Tinaglini","Uruguay",22,60,68,"Montevideo City Torque","GK",475000,500
"710","Pablo Martín Picón Álvaro","Spain",21,60,71,"Levante Unión Deportiva","GK",475000,2000
"711","Andrés Desábato","Argentina",31,60,60,"Platense","GK",130000,2000
"712","Guillermo Acín Labrador","Spain",20,60,69,"Real Zaragoza","GK",475000,850
"713","Facundo Sanguinetti","Argentina",20,60,70,"Club Atlético Banfield","GK",475000,1000
"714","Dennis Gorka","Germany",19,60,74,"Fortuna Düsseldorf","GK",5e+05,1000
"715","Nahuel Manganelli","Argentina",20,60,74,"Gimnasia y Esgrima La Plata","GK",525000,1000
"716","Mateusz Kochalski","Poland",20,60,72,"Radomiak Radom","GK",525000,850
"717","Julio Fierro","Chile",19,60,74,"Colo-Colo","GK",5e+05,500
"718","Joaquín Hass","Argentina",23,60,66,"Club Atlético Colón","GK",325000,1000
"719","David Kleinhensl","Germany",21,60,68,"Türkgücü München","GK",475000,550
"720","João Manuel Silva Monteiro","Portugal",20,60,71,"Belenenses SAD","GK",475000,600
"721","Benjamin Leneis","Germany",22,60,70,"1. FC Magdeburg","GK",475000,2000
"722","August Ahlin","Sweden",24,59,63,"IK Sirius","GK",250000,500
"723","Carlos Torres","Peru",21,59,66,"Sport Huancayo","GK",4e+05,500
"724","Franco Ravizzoli","Argentina",23,59,64,"Milton Keynes Dons","GK",275000,1000
"725","Lautaro Bursich","Argentina",18,59,71,"Arsenal de Sarandí","GK",450000,500
"726","Oscar Toledo","Paraguay",22,59,68,"Guaireña FC","GK",450000,500
"727","Tidiane Malbec","France",19,59,70,"FC Girondins de Bordeaux","GK",425000,1000
"728","Aldair Ccorahua","Peru",20,59,67,"Ayacucho","GK",425000,500
"729","Charlie Setford","England",17,59,77,"Ajax","GK",5e+05,500
"730","Jordan Eastham","England",19,59,74,"Blackburn Rovers","GK",475000,2000
"731","Niklas Heeger","Germany",21,59,65,"Karlsruher SC","GK",3e+05,1000
"732","Sef Van Damme","Belgium",18,59,77,"SV Zulte Waregem","GK",5e+05,500
"733","Kacper Bieszczad","Poland",18,59,71,"Zagłębie Lubin","GK",450000,500
"734","Alberto Cobrea","Romania",30,59,59,"FC U Craiova 1948","GK",150000,1000
"735","Yusuf Karagöz","Turkey",21,59,68,"Aytemiz Alanyaspor","GK",450000,1000
"736","Lucas Bonelli","France",18,59,71,"FC Nantes","GK",450000,500
"737","Connor van den Berg","Netherlands",20,59,69,"Willem II","GK",425000,800
"738","Marcel Johnen","Germany",18,59,73,"1. FC Saarbrücken","GK",450000,500
"739","Noah Kruth","Germany",18,59,67,"1. FC Magdeburg","GK",4e+05,500
"740","Lluis Andreu Ruiz","Spain",21,59,67,"Elche CF","GK",450000,1000
"741","Franco Herrera","Argentina",17,59,76,"Newell's Old Boys","GK",5e+05,500
"742","Ben Voll","Germany",20,59,69,"F.C. Hansa Rostock","GK",425000,950
"743","Dan Langley","England",20,59,73,"Newcastle United","GK",475000,3000
"744","Rodrigo Cancino","Chile",21,59,69,"Unión La Calera","GK",450000,500
"745","Philipp Schulze","Germany",18,59,76,"VfL Wolfsburg","GK",5e+05,700
"746","Daniel Klein","Germany",20,59,73,"FC Augsburg","GK",475000,2000
"747","Calvin Raatsie","Netherlands",19,59,71,"Ajax","GK",475000,750
"748","Nicolás Forastiero","Argentina",22,59,69,"Argentinos Juniors","GK",450000,1000
"749","Daiki Hotta","Japan",26,59,62,"Shonan Bellmare","GK",230000,650
"750","José Daniel Lasso","Colombia",19,59,66,"Deportivo Cali","GK",375000,500
"751","Fabrizio Correa","Uruguay",20,59,71,"Club Atlético River Plate","GK",475000,500
"752","Ryan Bouallak","France",21,59,69,"ESTAC Troyes","GK",450000,1000
"753","Luis Castillo Grau","Spain",20,59,71,"Elche CF","GK",475000,1000
"754","Tim Kips","Luxembourg",20,59,67,"FC Erzgebirge Aue","GK",425000,800
"755","Kağan Moradaoğlu","Turkey",17,59,77,"Trabzonspor","GK",5e+05,500
"756","Maxim Deman","Belgium",19,59,72,"KV Kortrijk","GK",475000,750
"757","Maxime Mignon","Belgium",30,59,59,"Seraing","GK",150000,2000
"758","Frank Feller","Germany",17,59,69,"1. FC Heidenheim 1846","GK",4e+05,500
"759","Jorge Peña","Chile",20,59,64,"CD Everton de Viña del Mar","GK",275000,500
"760","Jonathan Sirois","Canada",20,59,72,"Club de Foot Montréal","GK",475000,650
"761","Idar Lysgård","Norway",26,59,63,"Mjøndalen IF","GK",240000,600
"762","Jesús Lázaro Owono Ngua Akeng","Equatorial Guinea",20,59,72,"Deportivo Alavés","GK",475000,2000
"763","Manuel Sanhouse","Venezuela",21,59,65,"Deportivo Táchira FC","GK",3e+05,500
"764","Eren Karataş","Turkey",19,59,69,"Altay SK","GK",425000,750
"765","Paul Tschernuth","Austria",19,59,70,"1. FC Heidenheim 1846","GK",425000,1000
"766","Kevin Gadellaa","Netherlands",18,59,74,"FC Utrecht","GK",450000,500
"767","Rodrigo Morínigo","Paraguay",22,59,66,"Club Libertad","GK",4e+05,500
"768","Ekrem Kılıçarslan","Turkey",23,59,66,"Gazişehir Gaziantep F.K.","GK",375000,1000
"769","Anthony Patterson","England",21,59,69,"Sunderland","GK",450000,1000
"770","Sören Ahlers","Germany",23,59,64,"FC St. Pauli","GK",275000,2000
"771","Ignacio Suárez","Uruguay",19,59,70,"Club Nacional de Football","GK",425000,500
"772","Roman Celentano","United States",20,59,72,"FC Cincinnati","GK",475000,650
"773","Julian Huertas","Colombia",20,59,66,"La Equidad","GK",375000,500
"774","Christian Tapia","Ecuador",19,59,68,"Mushuc Runa","GK",425000,500
"775","Elias Bördner","Germany",19,59,74,"Viktoria Köln","GK",475000,500
"776","Daan Reiziger","Netherlands",20,59,70,"Vitesse","GK",425000,1000
"777","Hugo Constant","France",21,59,69,"AS Nancy Lorraine","GK",450000,650
"778","Petar Zovko","Bosnia and Herzegovina",19,58,73,"Spezia","GK",425000,850
"779","Emiliano Corujo","Uruguay",21,58,66,"Club Atlético Rentistas","GK",4e+05,500
"780","Marius Liesegang","Germany",21,58,64,"SG Dynamo Dresden","GK",275000,1000
"781","Jan Reckert","Germany",24,58,64,"Borussia Dortmund II","GK",250000,550
"782","Jonas Hupe","Germany",21,58,67,"1. FC Saarbrücken","GK",4e+05,550
"783","Antonis Makatounakis","Greece",17,58,70,"SV Darmstadt 98","GK",4e+05,500
"784","Obed Nkambadio","France",18,58,73,"Paris FC","GK",4e+05,500
"785","Alejandro Rodríguez","Panama",20,58,68,"Deportivo Cali","GK",375000,500
"786","Dominik Kąkolewski","Poland",25,58,63,"Bruk-Bet Termalica Nieciecza","GK",240000,1000
"787","Răzvan Began","Romania",24,58,63,"Sepsi OSK Sf. Gheorghe","GK",250000,1000
"788","Jorge Cabezudo","Peru",19,58,69,"FBC Melgar","GK",375000,500
"789","Jędrzej Grobelny","Poland",20,58,69,"Warta Poznań","GK",375000,500
"790","Job Schuurman","Netherlands",22,58,67,"Go Ahead Eagles","GK",4e+05,1000
"791","Yuya Tsuboi","Japan",21,58,66,"Vissel Kobe","GK",4e+05,800
"792","Diego González","Venezuela",17,58,70,"Deportivo La Guaira FC","GK",4e+05,500
"793","Theo Sander","Denmark",16,58,75,"Aalborg BK","GK",450000,500
"794","Virgil Drăghia","Romania",30,58,58,"Rapid București","GK",140000,1000
"795","Ștefan Fara","Romania",20,58,68,"FC Dinamo 1948 Bucureşti","GK",375000,500
"796","Martín Ballesteros","Chile",19,58,73,"Universidad Católica","GK",425000,650
"797","Rubén Castellanos","Mexico",20,58,68,"Club Necaxa","GK",375000,1000
"798","Aritz de Miguel Martín","Spain",22,58,70,"CD Mirandés","GK",450000,900
"799","Gorka San Nicolás Gil","Spain",20,58,72,"SD Eibar","GK",425000,900
"800","Sultan Al Manthari","United Arab Emirates",26,58,62,"Al Ain FC","GK",220000,500
"801","Thomas Secchi","France",24,58,62,"Rodez Aveyron Football","GK",230000,600
"802","Oregan Ravet","Belgium",19,58,69,"Oud-Heverlee Leuven","GK",375000,750
"803","Julen Fernández Díaz","Spain",22,58,65,"CD Lugo","GK",350000,900
"804","Bolívar Pico","Ecuador",20,58,68,"Guayaquil City FC","GK",375000,500
"805","Philip Mårtensson","Sweden",27,58,59,"Varbergs BoIS FC","GK",170000,550
"806","Issei Ouchi","Japan",20,58,67,"Yokohama FC","GK",375000,500
"807","Nobuyuki Abe","Japan",37,58,58,"FC Tokyo","GK",25000,900
"808","Hakon Valdimarsson","Iceland",19,58,70,"IF Elfsborg","GK",425000,500
"809","Arthur Lyska","Germany",21,58,66,"SV Wehen Wiesbaden","GK",4e+05,700
"810","Mohammed Al Hassawi","Saudi Arabia",32,58,58,"Al Faisaly","GK",1e+05,2000
"811","Darren Lima Semedo","France",18,58,75,"FC Girondins de Bordeaux","GK",450000,500
"812","Joan López","Ecuador",19,58,69,"Independiente del Valle","GK",375000,500
"813","Wojciech Muzyk","Poland",21,58,67,"Legia Warszawa","GK",4e+05,850
"814","Luca Ashby-Hammond","England",20,58,71,"Fulham","GK",425000,4000
"815","Mergim Krasniqi","Sweden",28,58,60,"Örebro SK","GK",170000,800
"816","Valentino Lesieur","Portugal",18,58,72,"Racing Club de Lens","GK",4e+05,500
"817","Harrison Foulkes","England",20,58,70,"Derby County","GK",425000,1000
"818","Luis Klatte","Germany",21,58,68,"F.C. Hansa Rostock","GK",4e+05,950
"819","Wei Guo","China PR",31,58,58,"Shenzhen FC","GK",110000,1000
"820","Omer Hanin","Israel",23,58,64,"1. FSV Mainz 05","GK",250000,2000
"821","Mio Backhaus","Germany",17,58,78,"SV Werder Bremen","GK",5e+05,500
"822","Yuki Hayasaka","Japan",22,58,65,"Kawasaki Frontale","GK",350000,1000
"823","Zaki Oualah","England",26,58,60,"AFC Wimbledon","GK",190000,1000
"824","Jaimy Kroesen","Netherlands",18,58,71,"SC Heerenveen","GK",4e+05,500
"825","Lluis Tarrés Campos","Spain",20,58,72,"Unión Deportiva Almería","GK",425000,900
"826","Luca Lewis","United States",20,58,71,"New York Red Bulls","GK",425000,650
"827","Tyla Dickinson","England",20,58,68,"Wycombe Wanderers","GK",375000,850
"828","Harry Stone","Scotland",19,58,71,"Heart of Midlothian","GK",425000,500
"829","TP Rehenesh","India",28,58,60,"Jamshedpur FC","GK",170000,500
"830","Matteo Bignetti","Austria",17,58,76,"Eintracht Frankfurt","GK",450000,500
"831","Luciano Peraggini","Argentina",19,58,73,"Club Atlético Lanús","GK",425000,800
"832","Joshua Wehking","Germany",20,58,69,"Fortuna Sittard","GK",375000,1000
"833","Wilson Ramírez","Ecuador",17,58,70,"Barcelona Sporting Club","GK",4e+05,500
"834","Jeffrey Gal","United States",28,58,60,"Degerfors IF","GK",170000,550
"835","Shunta Awaka","Japan",26,58,62,"Hokkaido Consadole Sapporo","GK",220000,850
"836","Louis Fortin","Belgium",19,58,70,"KAA Gent","GK",425000,1000
"837","Fabio Rosales","Bolivia",20,58,65,"Club Deportivo Oriente Petrolero","GK",350000,500
"838","Matías Córdova","Peru",19,58,69,"Club Sporting Cristal","GK",375000,500
"839","Rik Vercauteren","Belgium",20,58,69,"RSC Anderlecht","GK",375000,2000
"840","Elliot Panicco","United States",24,58,63,"Nashville SC","GK",250000,850
"841","Bruno Oliveira Bertinato","Brazil",23,58,64,"Venezia FC","GK",250000,2000
"842","Zach Jeacock","England",20,58,70,"Birmingham City","GK",425000,2000
"843","Moritz Schulze","Germany",20,58,69,"SC Paderborn 07","GK",375000,1000
"844","Alexander Dlugaiczyk","Germany",38,58,58,"TSV Havelse","GK",25000,500
"845","Lenín Ayoví","Ecuador",19,58,73,"LDU Quito","GK",425000,500
"846","Maicol Vidal","Uruguay",20,58,68,"Cerro Largo Fútbol Club","GK",375000,500
"847","Ye Hoon Ueom","Korea Republic",18,58,70,"Sagan Tosu","GK",4e+05,500
"848","Bas Langenbick","Belgium",18,57,72,"KSV Cercle Brugge","GK",325000,500
"849","Mirel Bolboașă","Romania",31,57,57,"FC Academica Clinceni","GK",90000,950
"850","Vic Chambaere","Belgium",18,57,74,"KRC Genk","GK",375000,500
"851","Dayler Quintela","Bolivia",19,57,65,"Independiente Petrolero","GK",3e+05,900
"852","Ricardo Bettocchi","Peru",19,57,69,"FBC Melgar","GK",350000,500
"853","Amir Saipi","Switzerland",20,57,71,"FC Lugano","GK",350000,950
"854","Guillermo Gajardo","Chile",19,57,65,"Deportivo Ñublense","GK",3e+05,500
"855","Mustafa Burak Bozan","Turkey",20,57,65,"Gazişehir Gaziantep F.K.","GK",3e+05,1000
"856","Luka Marić","Austria",18,57,73,"SK Sturm Graz","GK",375000,500
"857","Héctor Holguín","United States",20,57,69,"Santos Laguna","GK",350000,2000
"858","César Ramos","Mexico",21,57,66,"CF Monterrey","GK",325000,3000
"859","Sebastian Selin","Sweden",18,57,75,"Hammarby IF","GK",375000,500
"860","Williams Tortolero","Venezuela",18,57,68,"Deportivo Táchira FC","GK",3e+05,500
"861","Song Hoon Shin","Korea Republic",18,57,74,"GwangJu FC","GK",375000,500
"862","Cameron Cook","Australia",19,57,69,"Perth Glory","GK",350000,500
"863","Jung Ho Kim","Korea Republic",23,57,65,"Gangwon FC","GK",325000,850
"864","Daniel Barden","Wales",20,57,69,"Livingston FC","GK",350000,3000
"865","Quentin Galvez-Diarra","France",19,57,71,"FC Sochaux-Montbéliard","GK",350000,500
"866","Dorian Salhi","France",22,57,67,"USL Dunkerque","GK",325000,700
"867","Jan de Boer","Netherlands",21,57,68,"FC Groningen","GK",325000,850
"868","Jonas Wendlinger","Austria",20,57,66,"SV Ried","GK",3e+05,950
"869","Bismar Castro","Ecuador",19,57,71,"Sociedad Deportiva Aucas","GK",350000,500
"870","Tae Gon Kim","Korea Republic",22,57,69,"GwangJu FC","GK",350000,600
"871","Tobias Andersson","Sweden",27,57,61,"Kalmar FF","GK",170000,600
"872","Teddy Bartouche-Selbonne","France",24,57,63,"FC Lorient","GK",210000,2000
"873","Fabian Eutinger","Germany",17,57,70,"RB Leipzig","GK",325000,500
"874","Takumi Yamanoi","Japan",22,57,62,"Avispa Fukuoka","GK",2e+05,550
"875","Enzo López","Uruguay",20,57,70,"Montevideo Wanderers","GK",350000,500
"876","Florentin Bloch","France",20,57,69,"Toulouse Football Club","GK",350000,650
"877","Dheeraj Singh Moirangthem","India",20,57,71,"FC Goa","GK",350000,500
"878","Jiaqi Han","China PR",21,57,67,"Guangzhou City","GK",325000,1000
"879","Marcelo Pitaluga","Brazil",18,57,77,"Liverpool","GK",4e+05,1000
"880","Matthew Cox","England",18,57,77,"Brentford","GK",4e+05,600
"881","Vicente Bernedo","Chile",20,57,70,"Universidad Católica","GK",350000,1000
"882","Timothy Galjé","Belgium",20,57,67,"Seraing","GK",3e+05,1000
"883","David Corozo Arroyo","Ecuador",17,57,76,"Sociedad Deportiva Aucas","GK",350000,500
"884","Martín Parra","Chile",20,57,67,"CD Huachipato","GK",3e+05,650
"885","Maximilian Neutgens","Germany",17,57,70,"Bayer 04 Leverkusen","GK",325000,500
"886","Norbert Haymamba","Cameroon",22,57,64,"FC Arouca","GK",275000,800
"887","Simon Beccari","Italy",22,57,63,"WSG Tirol","GK",210000,1000
"888","Malte Påhlsson","Sweden",22,57,62,"Halmstads BK","GK",2e+05,500
"889","Robin Roefs","Netherlands",18,57,69,"N.E.C. Nijmegen","GK",325000,500
"890","Rafael Hornos","Uruguay",16,57,76,"Liverpool Fútbol Club","GK",350000,500
"891","Kacper Trelowski","Poland",17,57,73,"Raków Częstochowa","GK",350000,500
"892","José Arbio","Uruguay",18,57,74,"Club Atlético River Plate","GK",375000,500
"893","Taiki Yamada","Japan",19,57,71,"Kashima Antlers","GK",350000,500
"894","Dong Heon Kim","Korea Republic",24,57,63,"Incheon United FC","GK",210000,600
"895","Macklin Freke","Australia",22,57,66,"Brisbane Roar","GK",325000,650
"896","Arnau Fàbrega Mañas","Spain",21,57,70,"Unión Deportiva Las Palmas","GK",350000,800
"897","Adrian Kostrzewski","Poland",22,57,63,"Górnik Łęczna","GK",210000,550
"898","Alfredo Cabañas","Mexico",18,57,76,"Cruz Azul","GK",375000,750
"899","Genta Ito","Japan",20,57,67,"Vissel Kobe","GK",3e+05,800
"900","Luis Miguel Marquines","Colombia",18,57,76,"Atlético Nacional","GK",375000,500
"901","Emmanuel Ogura","Ghana",19,57,70,"FC Nordsjælland","GK",350000,650
"902","Alex Cruz","Mexico",22,57,64,"Club Universidad Nacional","GK",275000,1000
"903","Stefano Turati","Italy",18,57,76,"U.S. Sassuolo Calcio","GK",375000,500
"904","John Higashi","Japan",19,57,70,"Nagoya Grampus","GK",350000,500
"905","Lucas Margueron","France",20,57,65,"Clermont Foot 63","GK",3e+05,1000
"906","Thomas Gillier","Chile",17,57,74,"Universidad Católica","GK",350000,500
"907","Ángel Fraga Camba","Spain",25,57,63,"CD Lugo","GK",2e+05,1000
"908","Sam Long","Scotland",18,57,73,"Drogheda United","GK",375000,500
"909","Tom Schlitter","Germany",19,56,65,"1. FC Magdeburg","GK",275000,500
"910","Ghjuvanni Quilichini","France",18,56,66,"AC Ajaccio","GK",250000,500
"911","Carlos Rodas","Mexico",19,56,70,"Pachuca","GK",3e+05,850
"912","Juan José Echave","Chile",20,56,68,"Unión Española","GK",3e+05,550
"913","Cody Mizell","United States",29,56,57,"New York City FC","GK",110000,1000
"914","Danila Bokov","Russia",18,56,74,"PFC CSKA Moscow","GK",325000,550
"915","Maximilian Pußwald","Austria",19,56,70,"TSV Egger Glas Hartberg","GK",3e+05,500
"916","Simen Vidtun Nilsen","Norway",21,56,67,"Sarpsborg 08 FF","GK",275000,500
"917","Marlon Sündermann","Germany",23,56,63,"Hannover 96","GK",240000,3000
"918","Dylan Castanheira","United States",26,56,61,"Atlanta United","GK",160000,1000
"919","Adam Przybek","Wales",21,56,65,"Wycombe Wanderers","GK",275000,850
"920","Ennio van der Gouw","Netherlands",20,56,70,"FC Twente","GK",3e+05,850
"921","Will Mannion","England",23,56,63,"Cambridge United","GK",240000,1000
"922","Kaito Ioka","Japan",23,56,62,"Vegalta Sendai","GK",180000,600
"923","Théo De Percin","France",20,56,67,"AJ Auxerre","GK",275000,600
"924","Unai Ruiz Almandzo","Spain",21,56,66,"SD Eibar","GK",275000,900
"925","Andrew Thomas","Russia",22,56,63,"Seattle Sounders FC","GK",250000,850
"926","Harvey Cartwright","England",19,56,69,"Hull City","GK",3e+05,700
"927","Pietro Boer","Italy",19,56,72,"Roma","GK",325000,2000
"928","Eren Bilen","Turkey",20,56,68,"Göztepe SK","GK",3e+05,1000
"929","Lasse Schulz","Finland",18,56,71,"SpVgg Greuther Fürth","GK",3e+05,500
"930","Peder Hoel Lervik","Norway",16,56,81,"Molde FK","GK",4e+05,500
"931","Lucas Bergström","Finland",18,56,75,"Chelsea","GK",325000,1000
"932","Frank Stople","Norway",19,56,70,"FK Haugesund","GK",3e+05,500
"933","Jonas Brauti","Norway",21,56,67,"Stabæk Fotball","GK",275000,500
"934","Jonas Nickisch","Germany",17,56,73,"RB Leipzig","GK",325000,500
"935","Rijk Janse","Netherlands",19,56,71,"Sparta Rotterdam","GK",3e+05,550
"936","Konosuke Nishikawa","Japan",18,56,65,"Oita Trinita","GK",250000,500
"937","Vladislav Torop","Russia",17,56,77,"PFC CSKA Moscow","GK",4e+05,500
"938","Yaxiong Bao","China PR",24,56,63,"Hebei FC","GK",240000,1000
"939","Robin Jalving","Netherlands",21,56,66,"Heracles Almelo","GK",275000,700
"940","Silas Ostrzinski","Germany",17,56,75,"Borussia Dortmund II","GK",325000,500
"941","Diego Aranda","Paraguay",19,56,72,"Club Sol de América","GK",325000,500
"942","Brett Minnema","Netherlands",19,56,67,"SC Cambuur","GK",275000,500
"943","Naoki Goto","Japan",19,56,71,"Tokushima Vortis","GK",3e+05,500
"944","Adam Ingi Benediktsson","Iceland",18,56,70,"IFK Göteborg","GK",3e+05,500
"945","Wim Vanmarsenille","Belgium",18,56,70,"Sint-Truidense VV","GK",3e+05,500
"946","Michał Oczkowski","Poland",20,56,65,"Wisła Płock","GK",275000,550
"947","Tomoki Tagawa","Japan",18,56,68,"Yokohama F. Marinos","GK",3e+05,500
"948","Finn Böhmker","Germany",17,56,72,"Hamburger SV","GK",325000,500
"949","Tymur Puzankov","Ukraine",18,56,73,"Shakhtar Donetsk","GK",325000,500
"950","Arne Schulz","Germany",18,56,72,"DSC Arminia Bielefeld","GK",325000,500
"951","Andrés Sánchez","Mexico",23,56,62,"Club Atlético de San Luis","GK",180000,2000
"952","Finn Murre","Netherlands",17,56,70,"Sparta Rotterdam","GK",275000,500
"953","Thomas Chesneau","France",22,56,64,"FC Dinamo 1948 Bucureşti","GK",275000,650
"954","Benjamin Schubert","Denmark",24,56,60,"SønderjyskE","GK",160000,1000
"955","Yanis Maronne","France",19,56,65,"Chamois Niortais Football Club","GK",275000,500
"956","Marcus Andersen","Norway",20,56,69,"FK Bodø/Glimt","GK",3e+05,500
"957","Aurelian Păun","Romania",20,56,72,"FC Academica Clinceni","GK",325000,600
"958","Arshdeep Singh","India",23,56,64,"Odisha FC","GK",275000,500
"959","Tor Saunders","United States",23,56,63,"Nashville SC","GK",240000,850
"960","Albino Gomes","India",27,56,59,"Kerala Blasters FC","GK",140000,500
"961","Mohammad Nawaz","India",21,56,66,"Mumbai City FC","GK",275000,500
"962","Julian Bauer","Germany",21,56,63,"Eintracht Braunschweig","GK",250000,650
"963","Patrick Schulte","United States",20,56,67,"Columbus Crew","GK",275000,650
"964","Ruben van Kouwen","Netherlands",20,56,66,"Fortuna Sittard","GK",275000,1000
"965","Tomoki Hayakawa","Japan",22,56,63,"Kashima Antlers","GK",250000,1000
"966","Mohamed Koné","France",19,56,68,"Le Havre AC","GK",3e+05,500
"967","Hunter Sulte","United States",19,56,73,"Portland Timbers","GK",325000,500
"968","Kenta Matsumoto","Japan",24,55,59,"Kashiwa Reysol","GK",140000,1000
