"","name","country","age","overall","potential","club","pos","value","wage"
"625","Alperen Aydin","Turkey",20,56,65,"GZT Giresunspor","CAM",325000,2000
"626","José Zapata","Mexico",18,56,68,"Fútbol Club Juárez","CAM",325000,650
"627","Mert-Yusuf Torlak","Germany",18,56,70,"SpVgg Greuther Fürth","CAM",325000,1000
"628","Florian Weiler","Austria",18,56,70,"TSV Egger Glas Hartberg","CAM",325000,550
"629","Jeremy Silva","Chile",20,56,64,"Unión Española","CAM",325000,850
"630","David Croitoru","Romania",17,56,74,"FC Botosani","CAM",350000,500
"631","Ben Hompesch","Germany",18,56,70,"Viktoria Köln","CAM",325000,500
"632","<U+0218>tefan Bodi<U+0219>teanu","Romania",18,56,72,"FC Farul Constan<U+021B>a","CAM",350000,650
"633","Jordan Hallam","England",22,56,64,"Scunthorpe United","CAM",325000,2000
"634","Zaid Al-Hussaini","England",21,56,61,"Crawley Town","CAM",220000,2000
"635","JJ McKiernan","Northern Ireland",19,56,61,"Bohemian FC","CAM",210000,500
"636","Jawed Kalai","France",20,56,65,"Valenciennes FC","CAM",325000,850
"637","Isaac Asante","Belgium",18,56,70,"Oud-Heverlee Leuven","CAM",325000,850
"638","Marcel Vasil","Slovakia",20,56,66,"Bruk-Bet Termalica Nieciecza","CAM",325000,1000
"639","Jin Hyun Kim","Korea Republic",21,55,64,"Pohang Steelers","CAM",275000,1000
"640","Bernardo Costa da Rosa","Brazil",20,55,67,"West Ham United","CAM",3e+05,6000
"641","Roberto Malaele","Romania",18,55,75,"FC Farul Constan<U+021B>a","CAM",350000,600
"642","Jake Hollman","Australia",19,55,67,"Macarthur FC","CAM",3e+05,500
"643","Donell Thomas","England",17,55,65,"Colchester United","CAM",250000,500
"644","Mutair Al Zahrani","Saudi Arabia",26,55,56,"Abha Club","CAM",150000,2000
"645","Daniel Bunk","Germany",17,55,74,"Fortuna Düsseldorf","CAM",325000,500
"646","Claudio Osorio","England",17,55,71,"Reading","CAM",325000,550
"647","Jayesh Rane","India",28,55,55,"Bengaluru FC","CAM",130000,500
"648","Kieron Evans","Wales",19,55,72,"Cardiff City","CAM",325000,3000
"649","Evan McLaughlin","Republic of Ireland",19,55,72,"Derry City","CAM",325000,500
"650","Mathias Delorge","Belgium",16,55,75,"Sint-Truidense VV","CAM",350000,500
"651","Osazee Aghatise","Germany",18,55,70,"Derby County","CAM",3e+05,800
"652","Amrit Bansal-McNulty","Northern Ireland",21,55,63,"Crawley Town","CAM",275000,2000
"653","Tomas Kalinauskas","Lithuania",21,55,64,"AFC Wimbledon","CAM",275000,5000
"654","Hidemasa Koda","Japan",17,55,69,"Nagoya Grampus","CAM",3e+05,500
"655","Cameron Congreve","Wales",17,55,71,"Swansea City","CAM",325000,550
"656","Keegan Jelacic","New Zealand",18,54,66,"Brisbane Roar","CAM",250000,500
"657","Stephen Wearne","England",20,54,67,"Sunderland","CAM",250000,2000
"658","Matthew Anim Cudjoe","Ghana",17,54,69,"Dundee United","CAM",250000,500
"659","Sean Rea","Canada",19,54,71,"Club de Foot Montréal","CAM",275000,750
"660","Charlie Wood","England",18,54,65,"Bradford City","CAM",230000,1000
"661","Jonas Oehmichen","Germany",17,54,72,"SG Dynamo Dresden","CAM",275000,500
"662","Nicholas Milanovic","Australia",19,54,68,"Western United FC","CAM",250000,500
"663","Ibrahima Cissokho","Senegal",18,54,70,"FK Haugesund","CAM",275000,500
"664","Danish Farooq","India",25,54,57,"Bengaluru FC","CAM",140000,500
"665","Ed McJannet","Republic of Ireland",17,54,74,"Luton Town","CAM",3e+05,500
"666","Dan Hawkins","Wales",20,54,67,"Finn Harps","CAM",250000,500
"667","Izzet Çelik","Turkey",17,54,76,"Adana Demirspor","CAM",350000,500
"668","Isaiah Parente","United States",21,53,61,"Columbus Crew","CAM",210000,950
"669","Tae Won Kang","Korea Republic",19,53,70,"Suwon Samsung Bluewings","CAM",240000,600
"670","Rory Jordan","Australia",21,53,61,"Macarthur FC","CAM",210000,600
"671","George Hall","England",16,53,74,"Birmingham City","CAM",3e+05,500
"672","Ahmed Al Enazi","Saudi Arabia",22,53,62,"Al Faisaly","CAM",210000,2000
"673","Abdulaziz Atif","Saudi Arabia",20,53,67,"Al Faisaly","CAM",230000,2000
"674","Ziyad Al Johani","Saudi Arabia",19,53,68,"Al Ahli","CAM",220000,3000
"675","Alex Ferguson","Scotland",17,53,70,"St. Johnstone FC","CAM",230000,500
"676","Dhaidan Al Mutairi","Saudi Arabia",19,53,63,"Al Shabab","CAM",2e+05,3000
"677","Jamie Mullins","Republic of Ireland",16,53,68,"Bohemian FC","CAM",210000,500
"678","Louis Zabala","Australia",20,53,65,"Brisbane Roar","CAM",230000,750
"679","Xinyu Liu","China PR",29,53,53,"Shijiazhuang Ever Bright F.C.","CAM",90000,2000
"680","Kacper Urbanski","Poland",16,53,78,"Bologna","CAM",3e+05,550
"681","Hoo Sung Oh","Korea Republic",21,53,63,"Daegu FC","CAM",210000,1000
"682","Jonny Yull","Australia",16,53,70,"Adelaide United","CAM",230000,500
"683","Johannes Yli-Kokko","Finland",19,53,67,"HJK Helsinki","CAM",220000,500
"684","Muhammed Nemil","India",19,53,68,"FC Goa","CAM",220000,500
"685","Mattia Felici","Italy",20,53,65,"Lecce","CAM",230000,550
"686","Rafiq Khaleel","Morocco",18,52,67,"Crawley Town","CAM",180000,700
"687","Mattias Mitku","Sweden",19,52,66,"Djurgårdens IF","CAM",190000,750
"688","Bessam Al Hurayji","Saudi Arabia",21,52,61,"Al Batin","CAM",180000,2000
"689","Filip Koperski","Poland",17,52,72,"Lechia Gdansk","CAM",220000,500
"690","Nawaf Al Saadi","Saudi Arabia",20,52,63,"Abha Club","CAM",170000,2000
"691","Chang Heon Kim","Korea Republic",21,52,62,"Suwon FC","CAM",180000,700
"692","Joshua Varga","Australia",19,52,67,"Melbourne Victory","CAM",190000,850
"693","Samuel Lalmuanpuia","India",22,52,61,"Odisha FC","CAM",180000,500
"694","Adrian Segecic","Australia",17,52,69,"Sydney FC","CAM",2e+05,500
"695","Ryan Duncan","Scotland",17,52,73,"Aberdeen","CAM",250000,500
"696","Andreas Skjold","Norway",18,52,69,"Strømsgodset IF","CAM",2e+05,500
"697","Mark Byrne","Republic of Ireland",20,52,63,"Sligo Rovers","CAM",170000,500
"698","Roland Idowu","Republic of Ireland",19,52,65,"Bohemian FC","CAM",190000,500
"699","Xuelong Sun","China PR",22,51,59,"Chongqing Liangjiang Athletic","CAM",130000,1000
"700","Pezila Bahtiyar","China PR",22,51,60,"Chongqing Liangjiang Athletic","CAM",130000,1000
"701","Vaughn Covil","United States",17,51,62,"Forest Green Rovers","CAM",120000,500
"702","Alessandro Lopane","Australia",17,51,71,"Western Sydney Wanderers","CAM",160000,500
"703","Caolan McLaughlin","Republic of Ireland",19,51,59,"Derry City","CAM",130000,500
"704","Irakoze Donasiyano","Tanzania",23,51,57,"Nashville SC","CAM",90000,1000
"705","János Botorok","Romania",19,51,61,"Sepsi OSK Sf. Gheorghe","CAM",130000,1000
"706","Rhys Bozinovski","Australia",16,51,69,"Western United FC","CAM",150000,500
"707","Bidyananda Singh","India",23,51,57,"ATK Mohun Bagan FC","CAM",90000,550
"708","Pu Chen","China PR",24,51,56,"Henan Songshan Longmen FC","CAM",90000,2000
"709","Abhijit Sarkar","India",20,50,64,"Chennaiyin FC","CAM",110000,500
"710","Ivan Homoki","Republic of Ireland",18,50,58,"Waterford FC","CAM",1e+05,500
"711","Sander Lille-Løvø","Norway",21,50,63,"Kristiansund BK","CAM",120000,500
"712","Chanso Horam","India",19,50,57,"Mumbai City FC","CAM",90000,500
"713","Ethan Alagich","Australia",17,50,65,"Adelaide United","CAM",110000,500
"714","Kai Evans","Wales",17,50,62,"Wrexham AFC","CAM",110000,500
"715","Phrangki Buam","India",19,50,62,"FC Goa","CAM",110000,500
"716","Luke Oresti","Australia",18,50,66,"Melbourne City FC","CAM",120000,600
"717","Alonso García","Mexico",19,49,63,"Fútbol Club Juárez","CAM",110000,900
"718","Aaron Doran","Republic of Ireland",18,49,62,"Bohemian FC","CAM",110000,500
"719","Brendan Barr","Republic of Ireland",20,49,61,"Derry City","CAM",110000,500
"720","Damaitphang Lyngdoh","India",17,49,68,"Bengaluru FC","CAM",120000,500
"721","Osvaldo Cisneros","United States",17,49,72,"Sporting Kansas City","CAM",150000,500
"722","Danstan Fernandes","India",20,49,60,"FC Goa","CAM",1e+05,500
"723","Matthew O'Brien","Republic of Ireland",18,49,60,"Longford Town","CAM",1e+05,500
"724","Asif Khan","India",20,49,61,"Mumbai City FC","CAM",110000,500
"725","Taner Dogan","United States",22,48,52,"Dundalk FC","CAM",70000,550
"726","Yunhua Chen","China PR",21,48,56,"Hebei FC","CAM",110000,1000
"727","Engson Singh","India",18,48,63,"ATK Mohun Bagan FC","CAM",110000,500
"728","Suhail Pasha","India",21,47,55,"Chennaiyin FC","CAM",110000,500
"729","Ravi Rana","India",18,47,62,"ATK Mohun Bagan FC","CAM",110000,500
"730","Ronan Gallagher","Republic of Ireland",20,47,61,"Finn Harps","CAM",110000,500
"731","Emanuel Lalchhanchhuaha","India",19,47,60,"NorthEast United FC","CAM",110000,500
