"","name","country","age","overall","potential","club","pos","value","wage"
"635","Andrés Borge Martín","Spain",19,60,77,"Real Zaragoza","RB",6e+05,850
"636","Luiz Gustavo Benmuyal Reis","Brazil",21,60,67,"FC Arouca","RB",475000,900
"637","Luke Matheson","England",18,60,78,"Scunthorpe United","RB",6e+05,700
"638","Hugo Silva Oliveira","Portugal",19,60,73,"FC Vizela","RB",550000,500
"639","Joshua Rawlins","Australia",17,60,75,"Perth Glory","RB",525000,500
"640","Pablo Aranda","Argentina",20,60,74,"Club Atlético Lanús","RB",575000,2000
"641","Fabio Fehr","Switzerland",20,60,69,"Grasshopper Club Zürich","RB",525000,1000
"642","Oscar Threlkeld","England",27,60,60,"Bradford City","RB",240000,3000
"643","Silvan Wallner","Switzerland",19,60,75,"FC Zürich","RB",550000,1000
"644","Hassan Al Jubairi","Saudi Arabia",29,60,60,"Al Tai","RB",220000,3000
"645","Carlos Chore","Bolivia",21,60,70,"Club Deportivo Guabirá","RB",525000,500
"646","Jim Plata","Bolivia",21,60,69,"Club Deportivo Guabirá","RB",525000,500
"647","Vontae Daley-Campbell","England",20,60,72,"Dundee FC","RB",575000,8000
"648","Junior Ayoví","Ecuador",19,60,77,"Guayaquil City FC","RB",6e+05,500
"649","Hussein Ali","Sweden",19,60,68,"Örebro SK","RB",5e+05,500
"650","Filippo Missori","Italy",17,60,81,"Roma","RB",750000,500
"651","Karam Barnawi","Saudi Arabia",34,60,60,"Abha Club","RB",90000,2000
"652","Daniel Pérez","Bolivia",22,60,65,"Club Deportivo Jorge Wilstermann","RB",350000,500
"653","José Val Rincón","Spain",21,60,70,"SD Huesca","RB",525000,1000
"654","Roberto Bardales","Peru",18,60,75,"Cienciano","RB",550000,500
"655","Wataru Harada","Japan",24,60,65,"Sagan Tosu","RB",350000,700
"656","José Ángel Carmona Navarro","Spain",19,60,72,"Sevilla FC","RB",550000,2000
"657","Conor Bradley","Northern Ireland",17,60,78,"Liverpool","RB",6e+05,550
"658","Mohammed Al Ghamdi","Saudi Arabia",27,60,60,"Al Taawoun","RB",240000,4000
"659","Roberto Cornago Lázaro","Spain",18,60,65,"AD Alcorcón","RB",325000,500
"660","Daijiro Chirino","Netherlands",19,60,75,"PEC Zwolle","RB",550000,850
"661","Aref Al Haider","Saudi Arabia",24,60,65,"Damac FC","RB",350000,3000
"662","Marvin Senaya","France",20,60,74,"FC Sochaux-Montbéliard","RB",575000,2000
"663","Raymundo García","Bolivia",18,60,73,"Club Deportivo Oriente Petrolero","RB",550000,500
"664","Orlando Gallardo","Paraguay",27,60,61,"Club River Plate Asunción","RB",250000,500
"665","Ismaël Kanda","France",20,60,67,"Gaz Metan Medias","RB",450000,1000
"666","Mircea Leasa","Romania",22,60,68,"Rapid Bucure<U+0219>ti","RB",525000,1000
"667","Rufino Lucero","Argentina",19,59,69,"Club Atlético Aldosivi","RB",475000,950
"668","Ole Didrik Blomberg","Norway",21,59,69,"SK Brann","RB",475000,650
"669","Ramiro Di Luciano","Argentina",17,59,75,"Club Atlético Banfield","RB",550000,500
"670","Dylan Fage","France",22,59,65,"Oldham Athletic","RB",350000,2000
"671","Kaique Rocha Lima","Brazil",19,59,74,"U.C. Sampdoria","RB",5e+05,1000
"672","Mikkel Møller Lassen","Denmark",19,59,71,"Aarhus GF","RB",5e+05,1000
"673","Raivis Jurkovskis","Latvia",24,59,63,"Dundalk FC","RB",3e+05,550
"674","Youssouf Assogba","Benin",18,59,72,"Amiens SC","RB",5e+05,500
"675","Elias Jelert","Denmark",18,59,75,"F.C. København","RB",550000,850
"676","Jack Scott","Northern Ireland",18,59,68,"St. Patrick's Athletic","RB",450000,500
"677","Jahkeele Marshall-Rutty","Canada",17,59,80,"Toronto FC","RB",675000,500
"678","Ángel Lezcano","Paraguay",18,59,74,"General Caballero (JLM)","RB",5e+05,500
"679","Jordan Ponguillo","Ecuador",18,59,75,"Sociedad Deportiva Aucas","RB",550000,500
"680","Daniel Durán","Colombia",19,59,69,"Club Independiente Santa Fe","RB",475000,500
"681","Lucas Halangk","Germany",17,59,74,"Hallescher FC","RB",5e+05,500
"682","Valgeir Lunddal","Iceland",19,59,70,"BK Häcken","RB",475000,500
"683","Nishu Kumar","India",23,59,66,"Kerala Blasters FC","RB",425000,500
"684","Ashutosh Mehta","India",30,59,59,"ATK Mohun Bagan FC","RB",190000,600
"685","Finn Cousin-Dawson","Northern Ireland",18,59,69,"Bradford City","RB",450000,850
"686","Patricio Acevedo","Argentina",18,59,71,"Newell's Old Boys","RB",5e+05,650
"687","Sultan Faqihi","Saudi Arabia",26,59,60,"Al Hazem","RB",240000,3000
"688","Daykol Romero","Ecuador",20,59,67,"LDU Quito","RB",475000,500
"689","Joe Mendes","Sweden",18,59,75,"AIK","RB",550000,500
"690","David Justin Taylor","United States",23,59,64,"Minnesota United FC","RB",325000,1000
"691","Dylan Nealis","United States",22,59,66,"New York Red Bulls","RB",425000,1000
"692","Balázs Csiszér","Romania",22,59,70,"Sepsi OSK Sf. Gheorghe","RB",475000,2000
"693","Ezequiel Herrera","Argentina",18,59,71,"San Lorenzo de Almagro","RB",5e+05,600
"694","Antonee Burke-Gilroy","Australia",23,59,65,"Perth Glory","RB",325000,850
"695","Alan Acevedo","Uruguay",19,59,70,"Club Atlético Rentistas","RB",475000,500
"696","Kadin Chung","Canada",22,59,66,"Toronto FC","RB",425000,1000
"697","Franco Martínez","Argentina",18,59,71,"Arsenal de Sarandí","RB",5e+05,500
"698","Matías Molina","Argentina",28,59,59,"Club Atlético Sarmiento","RB",2e+05,2000
"699","Agron Rufati","North Macedonia",22,59,68,"FC Academica Clinceni","RB",475000,1000
"700","Luciano Fernández","Uruguay",19,59,71,"Club Atlético Peñarol","RB",5e+05,500
"701","Elías Arias","Venezuela",19,59,71,"Deportivo La Guaira FC","RB",5e+05,500
"702","Kevin Egell-Johnsen","Norway",21,59,70,"Odds BK","RB",475000,650
"703","Diego Rodríguez","Peru",19,58,71,"FBC Melgar","RB",475000,500
"704","Max Johnston","Scotland",16,58,65,"Motherwell","RB",350000,500
"705","Yunus Bahadir","Belgium",17,58,73,"Royal Charleroi S.C.","RB",450000,500
"706","Eddie Munjoma","United States",22,58,66,"FC Dallas","RB",425000,1000
"707","Erick Ávalos","Mexico",21,58,68,"Tigres U.A.N.L.","RB",425000,5000
"708","Muhammed Emin Sarikaya","Turkey",19,58,66,"Yeni Malatyaspor","RB",425000,3000
"709","Michal Orzechowski","Poland",20,58,65,"Bruk-Bet Termalica Nieciecza","RB",375000,1000
"710","Kornell McDonald","England",19,58,68,"Derby County","RB",425000,1000
"711","Julian Buchta","Austria",20,58,67,"FC Flyeralarm Admira","RB",425000,1000
"712","Enrique Achahuanco","Peru",17,58,70,"Ayacucho","RB",450000,500
"713","Eldin Dzogovic","Luxembourg",18,58,71,"1. FC Magdeburg","RB",450000,500
"714","Vincent Schippers","Netherlands",20,58,68,"Willem II","RB",425000,1000
"715","Sergio Cubero Ezcurra","Spain",20,58,67,"SD Eibar","RB",425000,1000
"716","Gerard Barri Paytuvi","Spain",19,58,72,"Elche CF","RB",475000,1000
"717","Daniel Stirpe","Venezuela",18,58,73,"Academia Puerto Cabello","RB",450000,500
"718","Shuto Okaniwa","Japan",21,58,66,"FC Tokyo","RB",425000,1000
"719","Lamine Sy","France",18,58,72,"Stade Malherbe Caen","RB",450000,500
"720","Jay Henderson","Scotland",19,58,73,"St. Mirren","RB",475000,650
"721","David Mateo Mejía","Colombia",18,58,76,"Club Independiente Santa Fe","RB",5e+05,500
"722","Joaquín Gutiérrez","Chile",18,58,72,"CD Huachipato","RB",450000,500
"723","Willie Britto","Côte d'Ivoire",23,58,64,"FC Zürich","RB",3e+05,2000
"724","Saël Kumbedi","France",16,58,78,"Le Havre AC","RB",525000,500
"725","Rafael Bandeira Fonseca","Portugal",20,58,69,"Amiens SC","RB",425000,750
"726","Cristopher Medina","Chile",20,58,68,"CD Everton de Viña del Mar","RB",425000,550
"727","Tyrell Ashcroft","England",16,58,74,"Reading","RB",475000,500
"728","Ionu<U+021B> Mitran","Romania",19,58,71,"Universitatea Craiova","RB",475000,1000
"729","Asish Rai","India",22,58,67,"Hyderabad FC","RB",425000,500
"730","Mykola Musolitin","Ukraine",22,58,67,"Lechia Gdansk","RB",425000,1000
"731","Zico Bailey","United States",20,58,65,"FC Cincinnati","RB",375000,900
"732","Alejandro Rodríguez Lorite","Spain",19,58,72,"Getafe CF","RB",475000,2000
"733","Erwan Belhadji","France",20,58,66,"Dijon FCO","RB",425000,650
"734","Keanin Ayer","South Africa",21,58,65,"Sandefjord Fotball","RB",4e+05,550
"735","Herman Haugen","Norway",21,58,68,"Viking FK","RB",425000,650
"736","Taha Gür","Turkey",24,57,62,"Yeni Malatyaspor","RB",230000,2000
"737","Oludare Olufunwa","England",19,57,67,"Southampton","RB",325000,4000
"738","Seung Wook Park","Korea Republic",24,57,59,"Pohang Steelers","RB",2e+05,1000
"739","Gustav Grubbe Madsen","Denmark",18,57,70,"RB Leipzig","RB",375000,2000
"740","Emilio Martínez","Mexico",18,57,75,"Puebla FC","RB",4e+05,500
"741","Sebastián Yanez","Mexico",18,57,68,"Club Tijuana","RB",325000,900
"742","Zain Issaka","Japan",24,57,62,"Kawasaki Frontale","RB",230000,2000
"743","Syver Skaar Eriksen","Norway",20,57,69,"Mjøndalen IF","RB",375000,550
"744","Laldinliana Renthlei","India",22,57,65,"Jamshedpur FC","RB",350000,500
"745","Alexandre Jourda","France",19,57,66,"SC Bastia","RB",325000,500
"746","Florian Freissegger","Austria",20,57,67,"SK Austria Klagenfurt","RB",350000,1000
"747","Maksym Gendera","Poland",21,57,66,"Piast Gliwice","RB",350000,1000
"748","Emmanuel Léonce Kouadio","Germany",22,57,66,"SV Waldhof Mannheim 07","RB",350000,650
"749","Sebastián Figueredo","Uruguay",19,57,69,"Montevideo Wanderers","RB",375000,500
"750","Emiliano Ancheta","Uruguay",22,57,67,"Cerro Largo Fútbol Club","RB",350000,500
"751","Figo Suffys","Belgium",20,56,69,"KSV Cercle Brugge","RB",325000,1000
"752","Elias Kratzer","Germany",21,56,66,"SpVgg Greuther Fürth","RB",3e+05,2000
"753","Dawid Rezaeian","Poland",19,56,68,"Pogon Szczecin","RB",325000,750
"754","Aaron Astudillo","Venezuela",21,56,66,"Universidad Católica","RB",3e+05,1000
"755","Trai Hume","Northern Ireland",19,56,69,"Sunderland","RB",325000,1000
"756","Miska Ylitolva","Finland",17,56,80,"HJK Helsinki","RB",425000,500
"757","Chiekh Thiam","England",19,56,66,"Fleetwood Town","RB",3e+05,900
"758","Carl Johnston","Northern Ireland",19,56,68,"Fleetwood Town","RB",325000,900
"759","Kelvin Abrefa","England",17,56,73,"Reading","RB",350000,500
"760","Darragh Power","Republic of Ireland",20,56,60,"Waterford FC","RB",190000,500
"761","Ilhan Altuntas","Germany",18,56,69,"Viktoria Köln","RB",325000,500
"762","Kieran Lloyd","England",18,56,68,"Wigan Athletic","RB",325000,500
"763","Sandeep Singh","India",26,56,57,"Kerala Blasters FC","RB",150000,500
"764","Francisco Nevarez","Mexico",20,56,66,"Fútbol Club Juárez","RB",3e+05,1000
"765","Joel Senior","England",22,56,66,"Carlisle United","RB",3e+05,2000
"766","Callum Talbot","Australia",20,56,70,"Sydney FC","RB",325000,1000
"767","Lewin Blum","Switzerland",19,56,72,"BSC Young Boys","RB",350000,1000
"768","Linus Tagesson","Sweden",19,55,70,"Djurgårdens IF","RB",275000,650
"769","Shuto Tanabe","Japan",19,55,68,"Kawasaki Frontale","RB",275000,900
"770","Ryan O'Shea","Republic of Ireland",20,55,63,"Drogheda United","RB",275000,500
"771","Niklas Schories","Germany",18,55,67,"FC Würzburger Kickers","RB",275000,500
"772","Mawlanyaz Dilmurat","China PR",23,55,62,"Henan Songshan Longmen FC","RB",240000,2000
"773","Abdullah Al Hassan","Saudi Arabia",22,55,66,"Al Faisaly","RB",275000,2000
"774","Darius Grosu","Romania",19,55,69,"FC Farul Constan<U+021B>a","RB",275000,850
"775","Bartlomiej Burman","Poland",20,55,64,"Warta Poznan","RB",275000,500
"776","Provat Lakra","India",23,55,62,"NorthEast United FC","RB",240000,500
"777","Shubham Sarangi","India",21,55,62,"Odisha FC","RB",240000,500
"778","Amey Ranawade","India",23,55,62,"Mumbai City FC","RB",240000,500
"779","Collin Smith","United States",17,55,73,"FC Dallas","RB",3e+05,500
"780","Jorge Sikora","Poland",19,55,67,"Bradford City","RB",275000,1000
"781","Bartlomiej Kludka","Poland",19,55,68,"Zaglebie Lubin","RB",275000,700
"782","Andrei Iana","Romania",19,55,65,"FC Academica Clinceni","RB",250000,550
"783","Jeremy Kelly","United States",23,55,62,"Colorado Rapids","RB",240000,1000
"784","Danny Coogan","England",19,54,68,"Walsall","RB",240000,1000
"785","Isaac Ogundere","England",18,54,64,"AFC Wimbledon","RB",220000,500
"786","Huseyin Biler","England",18,54,70,"AFC Wimbledon","RB",250000,500
"787","Frederik Recktenwald","Germany",18,54,68,"1. FC Saarbrücken","RB",240000,500
"788","Harvey Lintott","England",18,54,66,"Gillingham","RB",240000,500
"789","Reon Yamahara","Japan",22,54,64,"Shimizu S-Pulse","RB",230000,650
"790","Qiule Gong","China PR",21,54,63,"Hebei FC","RB",230000,1000
"791","Brynjar Johnsplass","Norway",17,54,72,"FK Bodø/Glimt","RB",250000,500
"792","Sam Packham","England",19,54,69,"Bohemian FC","RB",240000,500
"793","Nim Dorjee Tamang","India",25,54,57,"Hyderabad FC","RB",130000,500
"794","Michael Halliday","United States",18,54,70,"Orlando City Soccer Club","RB",250000,500
"795","Kang Han Lee","Korea Republic",21,54,65,"Gangwon FC","RB",230000,850
"796","Khaled Dagriri","Saudi Arabia",19,54,71,"Al Faisaly","RB",275000,1000
"797","Liam Bennett","England",19,54,66,"Cambridge United","RB",240000,700
"798","Max Bardell","England",18,53,68,"Derby County","RB",210000,600
"799","Sebastian Anderson","United States",18,53,73,"Colorado Rapids","RB",250000,500
"800","Jørgen Kili Fjeldskår","Norway",18,53,69,"Sandefjord Fotball","RB",230000,500
"801","Alex Georgescu","Romania",19,53,68,"FC Farul Constan<U+021B>a","RB",210000,850
"802","Lewis Macari","Scotland",19,53,67,"Dundalk FC","RB",210000,2000
"803","Oscar Fuglsang","Denmark",19,53,68,"Silkeborg IF","RB",210000,850
"804","Dennis Gjengaar","Norway",17,53,72,"Odds BK","RB",220000,500
"805","Kobe Franklin","Canada",18,53,71,"Toronto FC","RB",230000,500
"806","Erik Centeno","United States",19,53,64,"Atlanta United","RB",190000,600
"807","Keesean Ferdinand","Canada",17,53,70,"Club de Foot Montréal","RB",220000,500
"808","Julian Gaines","United States",18,53,68,"Los Angeles FC","RB",210000,500
"809","Tom Nixon","England",18,53,69,"Hull City","RB",230000,550
"810","Bret Halsey","United States",22,53,61,"Real Salt Lake","RB",2e+05,1000
"811","Luca Nikolai","Germany",18,53,68,"MSV Duisburg","RB",210000,500
"812","Gavin O'Brien","Republic of Ireland",18,53,73,"Bohemian FC","RB",250000,500
"813","Kayden Pierre","United States",18,53,70,"Sporting Kansas City","RB",230000,500
"814","Willy Kumado","Ghana",18,53,70,"FC Nordsjælland","RB",230000,500
"815","Szymon Soinski","Poland",18,53,65,"Warta Poznan","RB",210000,500
"816","Junzhe Zhang","China PR",30,52,52,"Hebei FC","RB",70000,2000
"817","Yeljan Shinar","China PR",22,52,62,"Shenzhen FC","RB",170000,1000
"818","Kamalpreet Singh","India",23,52,57,"Odisha FC","RB",110000,500
"819","Bader Al Huwaidi","Saudi Arabia",19,52,61,"Al Batin","RB",160000,1000
"820","Patrick Sutter","Switzerland",22,52,60,"FC St. Gallen 1879","RB",170000,1000
"821","Joo Hwan Kim","Korea Republic",20,52,67,"Pohang Steelers","RB",180000,850
"822","Mohammed Al Nakhilan","Saudi Arabia",19,52,69,"Al Faisaly","RB",2e+05,1000
"823","Ankit Mukherjee","India",24,52,57,"SC East Bengal FC","RB",110000,500
"824","Karan Amin","India",32,52,52,"Odisha FC","RB",60000,500
"825","Mohammed Boudiaf","Republic of Ireland",19,52,58,"Drogheda United","RB",110000,500
"826","Owen Cochrane","England",16,52,66,"Stevenage","RB",170000,500
"827","Sebastian Thangmuansang","India",22,52,59,"Odisha FC","RB",150000,500
"828","Jae Woo Park","Korea Republic",23,52,61,"Pohang Steelers","RB",170000,1000
"829","Lucas Forsberg","Sweden",18,52,66,"AIK","RB",180000,500
"830","Cristian Maxim","Romania",18,52,70,"Gaz Metan Medias","RB",190000,500
"831","Mathias Voss","Denmark",19,52,66,"Vejle Boldklub","RB",180000,850
"832","Erik Dueñas","Mexico",16,51,74,"Los Angeles FC","RB",180000,500
"833","Leander D'Cunha","India",23,51,57,"FC Goa","RB",90000,500
"834","Joseph Forde","Australia",18,51,65,"Perth Glory","RB",130000,500
"835","Mads Frederiksen","Denmark",19,51,64,"Viborg FF","RB",130000,850
"836","Yupeng He","China PR",21,51,61,"Dalian Professional Football Club","RB",130000,2000
"837","Fabian Holst-Larsen","Norway",16,51,71,"Strømsgodset IF","RB",150000,500
"838","Trey Turner","Republic of Ireland",17,51,67,"Oldham Athletic","RB",140000,500
"839","Lalhrezuala Sailung","India",20,50,60,"Odisha FC","RB",1e+05,500
"840","Lucas Kirnon","England",17,50,61,"Salford City","RB",90000,500
"841","Zaydan Bello","Australia",19,50,68,"Melbourne Victory","RB",120000,700
"842","James Bayliss","Australia",20,50,60,"Central Coast Mariners","RB",1e+05,500
"843","Harrison Bright","Wales",17,50,58,"Newport County","RB",90000,500
"844","Mohammed Sajid Dhot","India",23,50,57,"Chennaiyin FC","RB",90000,500
"845","Haofeng Xu","China PR",22,50,55,"Shenzhen FC","RB",70000,1000
"846","Harry Baker","England",18,50,62,"Scunthorpe United","RB",1e+05,600
"847","Alexander Freeman","United States",16,50,69,"Orlando City Soccer Club","RB",110000,500
"848","Joe Zoherliana","India",22,49,54,"NorthEast United FC","RB",70000,500
"849","Seung Woo Son","Korea Republic",19,49,66,"Daegu FC","RB",120000,600
"850","Davinder Singh","India",25,49,51,"Chennaiyin FC","RB",50000,500
"851","Reamsochung Aimol","India",21,49,61,"Chennaiyin FC","RB",110000,500
"852","Aqib Nawab","India",19,48,58,"Chennaiyin FC","RB",1e+05,500
"853","Balaji Ganesan","India",19,48,61,"Chennaiyin FC","RB",110000,500
