"","name","country","age","overall","potential","club","pos","value","wage"
"635","Isaac Vanmalsawma","India",24,54,57,"Odisha FC","LM",150000,500
"636","Moubarack Compaoré","Burkina Faso",18,54,68,"Sarpsborg 08 FF","LM",250000,500
"637","Hussein Carneil","Sweden",18,53,71,"IFK Göteborg","LM",240000,500
"638","Jagatjiva Mangat","India",26,53,53,"SC East Bengal FC","LM",1e+05,500
"639","Will Richmond","United States",21,53,60,"San Jose Earthquakes","LM",190000,950
"640","Niclas Holm Pedersen","Denmark",19,53,67,"Silkeborg IF","LM",220000,1000
"641","Felix Jung","Germany",18,53,67,"SV Sandhausen","LM",220000,500
"642","Kyle Hurst","England",19,53,67,"Birmingham City","LM",220000,2000
"643","Uranik Seferi","Norway",18,53,70,"Lillestrøm SK","LM",240000,500
"644","Mustafa Hussein","England",19,53,62,"Crawley Town","LM",2e+05,1000
"645","Johan Arvidsson","Sweden",21,53,64,"Kalmar FF","LM",210000,550
"646","Laurențiu Lis","Romania",16,53,69,"FC Academica Clinceni","LM",230000,500
"647","Songpu Singsit","India",22,52,62,"SC East Bengal FC","LM",180000,500
"648","Yan Shi","China PR",19,52,67,"Tianjin Jinmen Tiger FC","LM",190000,1000
"649","Harry Lewis","England",17,52,70,"Scunthorpe United","LM",2e+05,500
"650","Rohit Danu","India",18,52,67,"Hyderabad FC","LM",180000,500
"651","Cillian Heaney","Republic of Ireland",20,51,62,"Sligo Rovers","LM",130000,500
"652","Baoringdao Bodo","India",21,51,62,"Odisha FC","LM",130000,500
"653","Nikhil Raj","India",20,51,60,"Odisha FC","LM",130000,500
"654","Louis Khoury","Australia",20,51,63,"Central Coast Mariners","LM",140000,500
"655","Loken Meitei","India",24,50,55,"SC East Bengal FC","LM",70000,500
"656","Memet Abdulla Ezmat","China PR",23,50,56,"Qingdao FC","LM",70000,2000
"657","Robbie Mahon","Republic of Ireland",18,50,62,"Motherwell","LM",110000,500
"658","Yu Min Yang","Korea Republic",21,50,60,"FC Seoul","LM",110000,650
"659","Ritwik Kumar Das","India",24,50,53,"Jamshedpur FC","LM",60000,500
"660","Premjit Singh","India",19,49,61,"Odisha FC","LM",110000,500
"661","Khalil Al Absi","Saudi Arabia",20,49,60,"Al Nassr","LM",1e+05,4000
"662","Gani Nigam","India",23,49,54,"NorthEast United FC","LM",70000,500
"663","Flan Gomes","India",20,49,62,"FC Goa","LM",110000,500
"664","Aokai Zhang","China PR",21,49,56,"Shijiazhuang Ever Bright F.C.","LM",1e+05,1000
"665","Beni Redžić","United States",18,49,67,"FC Dallas","LM",120000,500
"666","Bowei Song","China PR",19,48,57,"Shandong Taishan","LM",1e+05,1000
