"","name","country","age","overall","potential","club","pos","value","wage"
"635","Federico Alonso","Uruguay",30,67,67,"Club Universitario de Deportes","CB",825000,500
"636","Filip Uremovic","Croatia",24,67,72,"Sheffield United","CB",1400000,8000
"637","Aitor Córdoba Querejeta","Spain",26,67,72,"Burgos CF","CB",1300000,3000
"638","Mohamed Aidara","Côte d'Ivoire",24,67,73,"FC Vizela","CB",1500000,2000
"639","Cas Odenthal","Netherlands",20,67,76,"N.E.C. Nijmegen","CB",2100000,3000
"640","Saulo Decarli","Switzerland",29,67,67,"VfL Bochum 1848","CB",850000,8000
"641","Jan Elvedi","Switzerland",24,67,70,"SSV Jahn Regensburg","CB",1200000,3000
"642","Jesús Sagredo","Bolivia",27,67,70,"Club The Strongest","CB",1200000,500
"643","Tobias Müller","Germany",26,67,69,"1. FC Magdeburg","CB",1100000,2000
"644","Robert Ivanov","Finland",26,67,70,"Warta Poznan","CB",1200000,2000
"645","Jack Simpson","England",24,67,71,"Rangers FC","CB",1300000,13000
"646","Dion Sanderson","England",21,67,80,"Queens Park Rangers","CB",2400000,15000
"647","José Alejandro Suárez Suárez","Spain",28,67,68,"Unión Deportiva Las Palmas","CB",975000,3000
"648","Zaid Romero","Argentina",21,67,73,"LDU Quito","CB",1500000,500
"649","Johannes Handl","Austria",23,67,75,"FK Austria Wien","CB",2100000,6000
"650","Mërgim Mavraj","Albania",35,67,67,"Türkgücü München","CB",275000,2000
"651","André Fonseca Amaro","Portugal",18,67,81,"Vitória de Guimarães","CB",2200000,1000
"652","David Robles","Paraguay",29,67,67,"Club Deportivo Guabirá","CB",850000,500
"653","Juan de Dios Rivas","Spain",21,67,78,"Málaga CF","CB",2100000,2000
"654","Lars Dietz","Germany",24,67,72,"FC Würzburger Kickers","CB",1400000,3000
"655","Matías Di Benedetto","Argentina",28,67,68,"Club Atlético Central Córdoba","CB",975000,5000
"656","Tom Pettersson","Sweden",31,67,67,"Lillestrøm SK","CB",7e+05,2000
"657","Bevis Mugabi","Uganda",26,67,70,"Motherwell","CB",1200000,3000
"658","Jarrad Branthwaite","England",19,67,83,"Everton","CB",2500000,11000
"659","Carlos De Menezes Júnior","Brazil",22,67,75,"Tokushima Vortis","CB",2100000,1000
"660","Manuel Guanini","Argentina",25,67,70,"Club Atlético Sarmiento","CB",1200000,4000
"661","Mauricio Lemos","Uruguay",25,67,69,"K Beerschot VA","CB",1100000,13000
"662","Guillermo Fratta","Uruguay",25,67,72,"Gimnasia y Esgrima La Plata","CB",1300000,5000
"663","Cleiderman Osorio","Venezuela",24,67,72,"Hermanos Colmenarez","CB",1400000,500
"664","Ayumu Seko","Japan",21,67,76,"Grasshopper Club Zürich","CB",2100000,3000
"665","Tobias Salquist","Denmark",26,67,70,"Silkeborg IF","CB",1200000,4000
"666","Lucas Jaques Varone Maia","Brazil",28,67,68,"Puebla FC","CB",975000,3000
"667","Anton Tanghe","Belgium",22,67,75,"KV Oostende","CB",2100000,4000
"668","Zech Medley","England",20,67,76,"KV Oostende","CB",2100000,3000
"669","Mattia Viti","Italy",19,67,80,"Empoli","CB",2300000,7000
"670","Pavel Maslov","Russia",21,67,75,"Spartak Moskva","CB",2100000,11000
"671","Emir Dilaver","Austria",30,67,67,"Dinamo Zagreb","CB",825000,500
"672","Kristian Dimitrov","Bulgaria",24,67,73,"CFR Cluj","CB",1500000,500
"673","Kevin Ehlers","Germany",20,67,78,"SG Dynamo Dresden","CB",2100000,4000
"674","Enea Mihaj","Albania",22,67,74,"PAOK","CB",1900000,500
"675","Luis Torrico","Bolivia",34,67,67,"Club Atlético Nacional Potosí","CB",325000,500
"676","Tomáš Brecka","Czech Republic",27,67,68,"Kasimpasa SK","CB",1e+06,5000
"677","Boris Tomiak","Germany",22,67,78,"1. FC Kaiserslautern","CB",2100000,2000
"678","Erico C. da Silva","Brazil",31,67,67,"AFC UTA Arad","CB",7e+05,4000
"679","Saad Agouzoul","Morocco",23,67,74,"LOSC Lille","CB",1900000,9000
"680","Jesper Verlaat","Netherlands",25,67,71,"SV Waldhof Mannheim 07","CB",1300000,2000
"681","Brian Salvareschi","Argentina",22,67,76,"Club Atlético Sarmiento","CB",2100000,4000
"682","Visar Musliu","North Macedonia",26,67,69,"FC Ingolstadt 04","CB",1100000,6000
"683","Julio José Pleguezuelo Selva","Spain",24,67,70,"FC Twente","CB",1200000,3000
"684","Virgil Ghi<U+021B>a","Romania",23,67,76,"Cracovia","CB",2100000,3000
"685","Mark McGuinness","Republic of Ireland",20,67,76,"Cardiff City","CB",2100000,8000
"686","Leonidas Stergiou","Switzerland",19,67,84,"FC St. Gallen 1879","CB",2500000,2000
"687","Federico Andueza","Uruguay",24,67,74,"Club Atlético Sarmiento","CB",1900000,4000
"688","Andrei Miron","Romania",27,67,67,"FCSB (Steaua)","CB",950000,6000
"689","Harry Darling","England",21,67,75,"Milton Keynes Dons","CB",2100000,3000
"690","Oussama Haddadi","Tunisia",29,67,67,"Yeni Malatyaspor","CB",850000,5000
"691","Loïc Bessilé","Togo",22,67,75,"Royal Charleroi S.C.","CB",2100000,4000
"692","Paolo Fuentes","Peru",25,67,72,"Cienciano","CB",1300000,500
"693","Adrián Jusino","Bolivia",28,67,67,"Club The Strongest","CB",875000,500
"694","Moisés Corozo","Ecuador",28,67,67,"LDU Quito","CB",875000,500
"695","Vitor Eduardo Da Silva","Brazil",21,67,75,"Shakhtar Donetsk","CB",2100000,500
"696","Ibrahim Dreševic","Kosovo",24,67,74,"SC Heerenveen","CB",1900000,3000
"697","David Gugganig","Austria",24,67,71,"RZ Pellets Wolfsberger AC","CB",1300000,5000
"698","Sava-Arangel Cestic","Serbia",20,67,77,"1. FC Köln","CB",2100000,6000
"699","Willer Ditta","Colombia",24,67,74,"Newell's Old Boys","CB",1900000,4000
"700","Mathieu Peybernès","France",30,67,67,"Málaga CF","CB",825000,3000
"701","Mathías Laborda","Uruguay",21,67,75,"Club Nacional de Football","CB",2100000,500
"702","Marco Rente","Germany",24,67,73,"Heracles Almelo","CB",1500000,2000
"703","Jhon Chancellor","Venezuela",29,67,67,"Zaglebie Lubin","CB",850000,3000
"704","Diogo Lucas Queirós","Portugal",22,67,73,"Futebol Clube de Famalicão","CB",1500000,3000
"705","Mamadou Diarra","Senegal",23,67,70,"GZT Giresunspor","CB",1200000,4000
"706","Jairo Quinteros","Bolivia",20,67,74,"Inter Miami CF","CB",1900000,2000
"707","Aleksandar Andrejevic","Serbia",29,66,67,"GwangJu FC","CB",8e+05,2000
"708","Jeferson Silva dos Santos","Brazil",28,66,66,"Portimonense SC","CB",725000,3000
"709","Gianni Stensness","Australia",22,66,73,"Viking FK","CB",1600000,1000
"710","Anton Walkes","England",24,66,74,"Atlanta United","CB",1800000,2000
"711","Toni Datkovic","Croatia",27,66,67,"FC Cartagena","CB",850000,2000
"712","Ramón Juárez","Mexico",20,66,77,"Club Atlético de San Luis","CB",1800000,8000
"713","Christian Makoun","Venezuela",21,66,78,"Inter Miami CF","CB",2e+06,2000
"714","Kelland Watts","England",21,66,76,"Wigan Athletic","CB",1800000,7000
"715","Aliou Coly","Senegal",28,66,67,"Kristiansund BK","CB",8e+05,1000
"716","Espen Bjørnsen Garnås","Norway",26,66,68,"Lillestrøm SK","CB",925000,2000
"717","Eddie Guevara","Ecuador",31,66,66,"CS Emelec","CB",575000,500
"718","Rubén González Alves","Spain",26,66,69,"UD Ibiza","CB",1e+06,2000
"719","Alfie Jones","England",23,66,74,"Hull City","CB",1800000,3000
"720","Miguel Ángel Rubio Lestán","Spain",23,66,75,"Burgos CF","CB",1800000,6000
"721","Michael Nottingham","Saint Kitts and Nevis",32,66,66,"Accrington Stanley","CB",550000,2000
"722","David Affengruber","Austria",20,66,76,"SK Sturm Graz","CB",1800000,4000
"723","Ryuho Kikuchi","Japan",24,66,70,"Vissel Kobe","CB",1100000,2000
"724","Maudo Lamine Jarjué","Gambia",23,66,72,"IF Elfsborg","CB",1200000,1000
"725","Zvonimir Šarlija","Croatia",24,66,72,"Panathinaikos FC","CB",1200000,500
"726","Tomáš Huk","Slovakia",26,66,67,"Piast Gliwice","CB",875000,3000
"727","Ben Tozer","England",31,66,66,"Wrexham AFC","CB",575000,500
"728","Constantin Reiner","Austria",23,66,71,"Piast Gliwice","CB",1200000,2000
"729","Nico Antonitsch","Austria",29,66,66,"FC Ingolstadt 04","CB",725000,6000
"730","Yahya Nadrani","France",24,66,71,"Seraing","CB",1200000,4000
"731","Hayden Carter","England",21,66,76,"Portsmouth","CB",1800000,8000
"732","Nelson Amarilla","Paraguay",33,66,66,"Club Deportivo Guabirá","CB",4e+05,500
"733","Vinko Medimorec","Croatia",25,66,68,"AFC UTA Arad","CB",950000,3000
"734","Adolphe Teikeu","Cameroon",31,66,66,"Stade Malherbe Caen","CB",575000,2000
"735","Jon Guthrie","England",28,66,66,"Northampton Town","CB",725000,6000
"736","Tim Payne","New Zealand",27,66,67,"Wellington Phoenix","CB",850000,2000
"737","Thomas Keller","Germany",21,66,75,"FC Ingolstadt 04","CB",1800000,4000
"738","Jefferson Yuri de Sousa Matias","Brazil",26,66,69,"CFR Cluj","CB",1e+06,5000
"739","Ayrton Costa","Argentina",21,66,73,"Club Atlético Independiente","CB",1600000,3000
"740","Nathan De Medina","Belgium",23,66,72,"DSC Arminia Bielefeld","CB",1200000,6000
"741","Teden Mengi","England",19,66,82,"Birmingham City","CB",2100000,12000
"742","Brayan Velarde","Peru",22,66,70,"Club Universitario de Deportes","CB",1100000,500
"743","Andrés Ferro","Venezuela",20,66,77,"Metropolitanos de Caracas FC","CB",1800000,500
"744","Gonzalo Castillo","Uruguay",30,66,66,"Club The Strongest","CB",7e+05,500
"745","Enrique Gómez Hermoso","Spain",21,66,77,"Real Betis Balompié","CB",1800000,4000
"746","Alexandre Penetra Correia","Portugal",19,66,79,"Futebol Clube de Famalicão","CB",1900000,1000
"747","Felipe Peña","Argentina",20,66,76,"River Plate","CB",1800000,3000
"748","Niklas Geyrhofer","Austria",21,66,75,"SK Sturm Graz","CB",1800000,4000
"749","Aníbal Leguizamón","Argentina",29,66,66,"CS Emelec","CB",725000,500
"750","Marcos Miers","Paraguay",31,66,66,"Club Atlético Aldosivi","CB",575000,4000
"751","Kristopher da Graca","Sweden",23,66,71,"IK Sirius","CB",1200000,1000
"752","Chey Dunkley","England",29,66,66,"Sheffield Wednesday","CB",725000,2000
"753","John García","Colombia",32,66,66,"América de Cali","CB",550000,1000
"754","Ramon Hendriks","Netherlands",19,66,80,"Feyenoord","CB",1900000,2000
"755","Marin Anicic","Bosnia and Herzegovina",31,66,66,"Ittifak Holding Konyaspor","CB",575000,5000
"756","João Paulo Marques Gonçalves","Portugal",21,66,76,"CD Tondela","CB",1800000,2000
"757","Marco Burch","Switzerland",20,66,81,"FC Luzern","CB",1900000,3000
"758","Oscar Vanegas","Colombia",25,66,73,"Deportivo Toluca","CB",1600000,6000
"759","Javier Castro Urdín","Spain",20,66,78,"RC Celta de Vigo","CB",1900000,2000
"760","Agustín Ale","Uruguay",26,66,71,"Club Olimpia","CB",1100000,500
"761","Dean Lewington","England",37,66,66,"Milton Keynes Dons","CB",150000,2000
"762","Valentin Antov","Bulgaria",20,66,79,"AC Monza","CB",1900000,1000
"763","Samet Akaydin","Turkey",27,66,68,"Adana Demirspor","CB",9e+05,5000
"764","Alan Henrique Costa","Brazil",30,66,66,"Bengaluru FC","CB",7e+05,800
"765","Giorgio Scalvini","Italy",17,66,84,"Atalanta","CB",2e+06,500
"766","Stipe Radic","Croatia",21,66,76,"K Beerschot VA","CB",1800000,2000
"767","Nicolás Marichal","Uruguay",20,66,77,"Club Nacional de Football","CB",1800000,500
"768","Kevin Becerra","Ecuador",25,66,69,"9 de Octubre","CB",1e+06,500
"769","Matías Pérez","Argentina",21,66,74,"Club Atlético Lanús","CB",1800000,3000
"770","Joaquín Sosa","Uruguay",19,66,76,"Liverpool Fútbol Club","CB",1700000,500
"771","Cenk Özkacar","Turkey",20,66,79,"Oud-Heverlee Leuven","CB",1900000,10000
"772","Paul Iacob","Romania",25,66,70,"AFC Chindia Târgovi<U+0219>te","CB",1100000,2000
"773","Carlos Vargas","Mexico",22,66,75,"Mazatlán Futbol Club","CB",1800000,3000
"774","Stelios Andreou","Cyprus",18,66,78,"Royal Charleroi S.C.","CB",1900000,1000
"775","Leo Greiml","Austria",19,66,79,"SK Rapid Wien","CB",1900000,4000
"776","Mark Mampassi","Russia",18,66,81,"FC Lokomotiv Moscow","CB",1900000,3000
"777","Francisco La Mantía","Venezuela",25,66,70,"Deportivo La Guaira FC","CB",1100000,500
"778","Sebastián Pereira","Chile",22,66,77,"CD Everton de Viña del Mar","CB",1800000,1000
"779","Andrei Pi<U+021B>ian","Romania",25,66,69,"AFC Chindia Târgovi<U+0219>te","CB",1e+06,2000
"780","Ahmetcan Kaplan","Turkey",18,66,79,"Trabzonspor","CB",1900000,2000
"781","Jefferson Portales","Peru",23,66,71,"Club Alianza Lima","CB",1200000,500
"782","Ryan Malone","United States",28,66,67,"F.C. Hansa Rostock","CB",8e+05,4000
"783","Bogdan Racovi<U+021B>an","Romania",21,66,74,"Raków Czestochowa","CB",1800000,2000
"784","Tyler Blackett","England",27,66,66,"FC Cincinnati","CB",8e+05,2000
"785","Lars Lukas Mai","Germany",21,66,76,"SV Werder Bremen","CB",1800000,11000
"786","Loïc Mbe Soh","France",20,66,76,"Nottingham Forest","CB",1800000,9000
"787","Sven Sonnenberg","Germany",22,66,73,"Heracles Almelo","CB",1600000,2000
"788","Anders Hagelskjær","Denmark",24,66,70,"Aalborg BK","CB",1100000,4000
"789","Bernardo Maria Cardoso Vital","Portugal",20,66,76,"Estoril Praia","CB",1800000,2000
"790","Yuber Mosquera","Colombia",36,66,66,"C.D. Universidad Católica del Ecuador","CB",150000,500
"791","Warren O'Hora","Republic of Ireland",22,66,74,"Milton Keynes Dons","CB",1800000,3000
"792","Tom Flanagan","Northern Ireland",29,66,66,"Shrewsbury Town","CB",725000,3000
"793","Amine Atouchi","Morocco",29,66,66,"Abha Club","CB",725000,4000
"794","Edgaras Utkus","Lithuania",21,66,79,"KSV Cercle Brugge","CB",2e+06,2000
"795","Ronnie Edwards","England",18,66,79,"Peterborough United","CB",1900000,1000
"796","Marco Kana","Belgium",18,66,80,"RSC Anderlecht","CB",1900000,2000
"797","Rafael Santos de Sousa","Brazil",23,65,70,"APOEL Nicosia FC","CB",975000,500
"798","Lloyd Jones","England",25,65,69,"Cambridge United","CB",9e+05,2000
"799","Birama Ndoye","Senegal",27,65,67,"FC Sion","CB",750000,6000
"800","Óliver Benítez","Argentina",30,65,65,"Patronato","CB",575000,4000
"801","Pablo Adorno","Paraguay",25,65,69,"Club Atlético Huracán","CB",9e+05,3000
"802","Andrés Barboza","Uruguay",26,65,67,"Centro Atlético Fénix","CB",775000,500
"803","Luis Adrián Caicedo","Ecuador",23,65,69,"Delfín Sporting Club","CB",925000,500
"804","Lucas Correa","Uruguay",25,65,67,"Cerro Largo Fútbol Club","CB",8e+05,500
"805","Urko González de Zárate","Spain",20,65,76,"Real Sociedad B","CB",1500000,1000
"806","Holger Badstuber","Germany",32,65,65,"FC Luzern","CB",475000,4000
"807","Boris Popovic","Serbia",21,65,75,"KSV Cercle Brugge","CB",1500000,2000
"808","Joel Latibeaudiere","England",21,65,74,"Swansea City","CB",1500000,5000
"809","Grigore Turda","Romania",23,65,68,"Campionii FC Arges","CB",875000,2000
"810","Tote António Gomes","Portugal",22,65,72,"Wolverhampton Wanderers","CB",1300000,13000
"811","Martín Pascual Castillo","Spain",21,65,75,"Villarreal CF","CB",1500000,3000
"812","Andrés Carlos Caro Serrano","Spain",17,65,79,"Málaga CF","CB",1500000,500
"813","Antonios Papadopoulos","Germany",21,65,75,"Borussia Dortmund II","CB",1500000,950
"814","Siemen Voet","Belgium",21,65,73,"PEC Zwolle","CB",1500000,2000
"815","Diago Giménez","Argentina",24,65,69,"Independiente Petrolero","CB",925000,500
"816","Joaquín Lencinas","Argentina",33,65,65,"Club Atlético Palmaflor","CB",350000,500
"817","Facundo Mansilla","Argentina",22,65,74,"Newell's Old Boys","CB",1500000,3000
"818","Miro Tenho","Finland",26,65,68,"HJK Helsinki","CB",825000,500
"819","Jesús Piñuelas","Mexico",23,65,71,"Club Atlético de San Luis","CB",1e+06,3000
"820","Tomás Lemos Araújo","Portugal",19,65,81,"SL Benfica","CB",1700000,2000
"821","Gabriel Osho","England",22,65,72,"Luton Town","CB",1300000,3000
"822","Rhys Williams","England",20,65,79,"Liverpool","CB",1600000,13000
"823","Marlon Mejía","Ecuador",26,65,66,"CS Emelec","CB",750000,500
"824","Julien Le Cardinal","France",23,65,70,"SC Bastia","CB",975000,1000
"825","Janoi Donacien","Saint Lucia",27,65,66,"Ipswich Town","CB",725000,3000
"826","Yuta Imazu","Japan",25,65,68,"Sanfrecce Hiroshima","CB",850000,3000
"827","Christian Pastina","Italy",20,65,75,"Benevento","CB",1500000,800
"828","Rustamzhon Ashurmatov","Uzbekistan",24,65,72,"Gangwon FC","CB",1300000,2000
"829","Renzo Giampaoli","Argentina",21,65,73,"Rosenborg BK","CB",1500000,3000
"830","Miguel Jacquet","Paraguay",26,65,70,"Club Sol de América","CB",925000,500
"831","Renzo Orihuela","Uruguay",20,65,78,"Montevideo City Torque","CB",1600000,500
"832","Adrian Gryszkiewicz","Poland",21,65,72,"Górnik Zabrze","CB",1300000,1000
"833","Benaissa Benamar","Morocco",24,65,73,"FC Utrecht","CB",1500000,3000
"834","João Marcelo Messias Ferreira","Brazil",21,65,80,"FC Porto","CB",1700000,2000
"835","Arnau Comas Freixas","Spain",21,65,77,"FC Barcelona","CB",1700000,17000
"836","Luke McNally","Republic of Ireland",21,65,73,"Oxford United","CB",1500000,2000
"837","Joris Sainati","France",32,65,65,"SC Bastia","CB",475000,2000
"838","Joël Schmied","Switzerland",22,65,69,"FC Sion","CB",950000,5000
"839","Charlie Cresswell","England",18,65,82,"Leeds United","CB",1700000,5000
"840","Oliver Stanisic","Sweden",27,65,65,"Varbergs BoIS FC","CB",650000,1000
"841","Junior Morales","Peru",24,65,70,"Club Universitario de Deportes","CB",975000,500
"842","Rosmel Villanueva","Venezuela",28,65,66,"Caracas Fútbol Club","CB",675000,500
"843","Saúl Basilio Coco Bassey Oubiña","Equatorial Guinea",22,65,76,"Unión Deportiva Las Palmas","CB",1500000,2000
"844","Oscar Piris","Argentina",32,65,65,"Gimnasia y Esgrima La Plata","CB",475000,4000
"845","Johan Osorio","Venezuela",30,65,65,"Hermanos Colmenarez","CB",575000,500
"846","Ismaël Aaneba","France",22,65,76,"FC Sochaux-Montbéliard","CB",1500000,2000
"847","Sebastián Reyes","Bolivia",24,65,70,"Club Bolívar","CB",975000,500
"848","Danny Agostinho Henriques","Portugal",23,65,74,"Belenenses SAD","CB",1500000,2000
"849","Kouame Autonne","Côte d'Ivoire",20,65,75,"Al Ain FC","CB",1500000,500
"850","José Luis Espinosa Arroyo","Spain",29,65,65,"ATK Mohun Bagan FC","CB",6e+05,1000
"851","Jordan Willis","England",26,65,66,"Sunderland","CB",750000,3000
"852","Daníel Leó Grétarsson","Iceland",25,65,70,"Slask Wroclaw","CB",950000,2000
"853","Francisco Flores","Argentina",19,65,80,"San Lorenzo de Almagro","CB",1600000,2000
"854","Rodrigo Guth","Brazil",20,65,74,"N.E.C. Nijmegen","CB",1500000,7000
"855","Matej Chaluš","Czech Republic",23,65,71,"Malmö FF","CB",1e+06,2000
"856","Pedro Luís Machado Ganchas","Portugal",21,65,73,"FC Paços de Ferreira","CB",1500000,2000
"857","Manuel Romero","Paraguay",28,65,66,"General Caballero (JLM)","CB",675000,500
"858","Manuel Lucas","Ecuador",28,65,65,"9 de Octubre","CB",625000,500
"859","Orlando Barreto","Paraguay",30,65,65,"General Caballero (JLM)","CB",575000,500
"860","Guimer Justiniano","Bolivia",32,65,65,"Royal Pari","CB",475000,500
"861","Anton Krivotsyuk","Azerbaijan",22,65,68,"Wisla Plock","CB",9e+05,1000
"862","Linus Gechter","Germany",17,65,81,"Hertha BSC","CB",1700000,500
"863","Denis Kolinger","Croatia",27,65,67,"Vejle Boldklub","CB",750000,3000
"864","Eriq Zavaleta","El Salvador",28,65,65,"LA Galaxy","CB",625000,2000
"865","Darwin Torres","Uruguay",30,65,65,"9 de Octubre","CB",575000,500
"866","Lewis Montsma","Netherlands",23,65,73,"Lincoln City","CB",1500000,3000
"867","Diego Osio","Venezuela",24,65,71,"Caracas Fútbol Club","CB",1e+06,500
"868","Víctor Balta","Peru",35,65,65,"Sport Huancayo","CB",190000,500
"869","Alin <U+0218>eroni","Romania",34,65,65,"FC Botosani","CB",230000,3000
"870","Ousmane Camara","France",18,65,79,"Paris FC","CB",1600000,550
"871","Ravil Tagir","Turkey",18,65,78,"Istanbul Basaksehir FK","CB",1600000,2000
"872","Aleksandr Pavlovets","Belarus",24,65,70,"Warta Poznan","CB",975000,1000
"873","Julio Machado","Venezuela",39,65,65,"AC Mineros de Guayana","CB",130000,500
"874","Slavko Damjanovic","Serbia",28,65,65,"Chennaiyin FC","CB",625000,750
"875","Gerardo Gordillo","Guatemala",26,65,67,"Universidad Técnica de Cajamarca","CB",775000,500
"876","Nikola Stevanovic","Serbia",22,65,72,"FC Ingolstadt 04","CB",1300000,4000
"877","Daniel Celea","Romania",25,65,67,"AFC Chindia Târgovi<U+0219>te","CB",8e+05,2000
"878","Víctor Guzmán","Mexico",19,65,79,"Club Tijuana","CB",1600000,3000
"879","Takumi Kamijima","Japan",24,65,68,"Kashiwa Reysol","CB",875000,2000
"880","Maik Nawrocki","Poland",20,65,78,"Legia Warszawa","CB",1600000,2000
"881","Milan Rundic","Serbia",29,65,65,"Raków Czestochowa","CB",6e+05,2000
"882","Ionu<U+021B> Larie","Romania",34,65,65,"FC Farul Constan<U+021B>a","CB",230000,3000
"883","Pedro Henrique Casagrande Oliveira","Brazil",22,65,71,"Portimonense SC","CB",1e+06,2000
"884","Jiovany Ramos","Panama",24,65,71,"Deportivo La Guaira FC","CB",1e+06,500
"885","Damián Fernández","Argentina",20,65,74,"Vélez Sarsfield","CB",1500000,3000
"886","Noah Sonko Sundberg","Gambia",25,65,66,"Östersunds FK","CB",750000,1000
"887","Jorge Luis Aguilar","Paraguay",28,65,65,"Club Sol de América","CB",625000,500
"888","Tanner Beason","United States",24,65,69,"San Jose Earthquakes","CB",925000,2000
"889","Valentine Ozornwafor","Nigeria",22,65,74,"Royal Charleroi S.C.","CB",1500000,10000
"890","Albert González","Venezuela",24,65,70,"Metropolitanos de Caracas FC","CB",975000,500
"891","David Villalba","Paraguay",30,65,65,"Mushuc Runa","CB",575000,500
"892","Alec Deneumostier","Peru",22,65,74,"FBC Melgar","CB",1500000,500
"893","Joel Quintero","Ecuador",22,65,69,"CS Emelec","CB",950000,500
"894","Oscar Salomón","Argentina",22,65,73,"Club Atlético Central Córdoba","CB",1500000,3000
"895","Facundo Queiroz","Uruguay",23,65,69,"Delfín Sporting Club","CB",925000,500
"896","Brynjar Ingi Bjarnason","Iceland",21,65,75,"Vålerenga Fotball","CB",1500000,1000
"897","Henrik Heggheim","Norway",20,65,78,"Brøndby IF","CB",1600000,3000
"898","Akin Famewo","England",22,65,73,"Charlton Athletic","CB",1500000,7000
"899","Nicolò Armini","Italy",19,65,80,"Lazio","CB",1600000,6000
"900","Márk Tamás","Hungary",27,65,66,"Slask Wroclaw","CB",725000,2000
"901","Alex Rambal","Colombia",28,65,65,"Club Always Ready","CB",625000,500
"902","Ikuma Sekigawa","Japan",20,65,73,"Kashima Antlers","CB",1500000,2000
"903","Liam Kitching","England",21,65,73,"Barnsley","CB",1500000,7000
"904","Adrián De La Fuente","Spain",22,65,75,"Villarreal CF","CB",1500000,6000
"905","Aboubacar Keita","United States",21,65,72,"Colorado Rapids","CB",1300000,1000
"906","Bryan Okoh","Switzerland",18,65,80,"FC Red Bull Salzburg","CB",1600000,2000
"907","Burak Öksüz","Turkey",25,65,68,"Atakas Hatayspor","CB",850000,3000
"908","Hugo Magallanes","Uruguay",23,65,72,"Ayacucho","CB",1300000,500
"909","Mauricio Guzmán","Argentina",21,65,74,"Estudiantes de La Plata","CB",1500000,2000
"910","Adon Gomis","France",28,65,65,"USL Dunkerque","CB",625000,2000
"911","Jonathan Villagra","Chile",20,65,75,"Unión Española","CB",1500000,1000
"912","Adil Demirbag","Turkey",23,65,71,"Ittifak Holding Konyaspor","CB",1e+06,4000
"913","Tim Siersleben","Germany",21,65,73,"1. FC Heidenheim 1846","CB",1500000,9000
"914","Regan Poole","Wales",23,64,71,"Lincoln City","CB",1100000,3000
"915","Jakob Lewald","Germany",22,64,70,"FC Viktoria 1889 Berlin","CB",850000,850
"916","Eduardo de Sousa Santos","Brazil",22,64,75,"Belenenses SAD","CB",1200000,1000
"917","Boris Lambert","Belgium",21,64,75,"KAS Eupen","CB",1200000,2000
"918","Lumbardh Dellova","Kosovo",22,64,71,"Hajduk Split","CB",1100000,500
"919","Matías Cortave","Argentina",29,64,65,"Club Social y Deportivo Macará","CB",550000,500
"920","Joris Chougrani","France",30,64,64,"Rodez Aveyron Football","CB",475000,1000
"921","Nuno Miguel Reis Lima","Portugal",20,64,76,"FC Paços de Ferreira","CB",1300000,2000
"922","Darwin Quilumba","Ecuador",32,64,64,"Mushuc Runa","CB",375000,500
"923","Takuma Ominami","Japan",23,64,68,"Kashiwa Reysol","CB",750000,2000
"924","Han Do Lee","Korea Republic",27,64,64,"Suwon Samsung Bluewings","CB",550000,2000
"925","Aleks Lawniczak","Poland",22,64,74,"Zaglebie Lubin","CB",1200000,2000
"926","Noah Mbamba","Belgium",16,64,88,"Club Brugge KV","CB",1700000,500
"927","Kosmas Gkezos","Greece",28,64,64,"SK Austria Klagenfurt","CB",5e+05,3000
"928","Bruno Gonçalves do Prado","Brazil",24,64,70,"FC Arouca","CB",850000,2000
"929","George Johnston","Scotland",22,64,72,"Bolton Wanderers","CB",1200000,2000
"930","Nahuel Iribarren","Argentina",33,64,64,"Platense","CB",275000,3000
"931","Greg Taylor","England",31,64,64,"Cambridge United","CB",4e+05,2000
"932","Abdourahmane Barry","France",21,64,72,"SpVgg Greuther Fürth","CB",1200000,4000
"933","Alex Iacovitti","Scotland",23,64,70,"Ross County FC","CB",850000,2000
"934","Melayro Bogarde","Netherlands",19,64,81,"FC Groningen","CB",1400000,4000
"935","Zac McGraw","United States",24,64,70,"Portland Timbers","CB",850000,2000
"936","Francisco González Verjara","Spain",22,64,75,"Atlético de Madrid","CB",1200000,8000
"937","Brendan Galloway","Zimbabwe",25,64,68,"Plymouth Argyle","CB",725000,3000
"938","Masaya Tashiro","Japan",28,64,65,"Sagan Tosu","CB",550000,1000
"939","Samir Chergui","France",22,64,73,"Paris FC","CB",1200000,2000
"940","James Hill","England",19,64,77,"AFC Bournemouth","CB",1300000,4000
"941","Dylan Ouédraogo","Burkina Faso",22,64,71,"Oud-Heverlee Leuven","CB",1100000,3000
"942","Joao Quiñónez","Ecuador",22,64,71,"9 de Octubre","CB",1100000,500
"943","Allison Alan Peixoto Gomes","Brazil",25,64,64,"Bahia","CB",575000,3000
"944","Mateus Bernardo Couteira Machado","Brazil",25,64,64,"Associação Chapecoense de Futebol","CB",575000,4000
"945","Arouna Sangante","Senegal",19,64,75,"Le Havre AC","CB",1200000,1000
"946","William Díaz","Venezuela",36,64,64,"Estudiantes de Mérida","CB",1e+05,500
"947","Vadim Karpov","Russia",18,64,79,"PFC CSKA Moscow","CB",1300000,2000
"948","Rafael António Pereira","Brazil",21,64,76,"Al Ain FC","CB",1400000,500
"949","Marco Di Cesare","Argentina",19,64,74,"Argentinos Juniors","CB",1200000,2000
